"timestamp","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient"
"2018-05-03","2122.2000","2126.1001","2087.6499","2121.1001","2082.7288","180076","0.0000","1.0000"
"2018-05-02","2116.3999","2127.8000","2102.0500","2118.2000","2079.8813","198229","0.0000","1.0000"
"2018-04-30","2110.8000","2126.8999","2098.0500","2109.8501","2071.6821","222664","0.0000","1.0000"
"2018-04-27","2098.0000","2112.2000","2082.0000","2097.7500","2059.8013","319344","0.0000","1.0000"
"2018-04-26","2128.0000","2147.2000","2064.1001","2076.8501","2039.2794","1355549","0.0000","1.0000"
"2018-04-25","2151.4500","2155.9500","2113.0000","2118.0000","2079.6848","288899","0.0000","1.0000"
"2018-04-24","2131.8999","2180.0000","2127.0500","2150.1499","2111.2529","886215","0.0000","1.0000"
"2018-04-23","2123.3999","2142.0000","2095.0000","2135.5500","2096.9175","545145","0.0000","1.0000"
"2018-04-20","2130.0000","2145.9500","2106.0500","2121.8999","2083.5142","267337","0.0000","1.0000"
"2018-04-19","2111.0000","2140.0000","2107.0000","2136.3000","2097.6538","322550","0.0000","1.0000"
"2018-04-18","2114.7000","2117.2500","2091.0500","2101.6499","2063.6304","227808","0.0000","1.0000"
"2018-04-17","2105.0000","2117.1499","2088.0000","2105.5500","2067.4600","293638","0.0000","1.0000"
"2018-04-16","2081.2000","2110.0000","2075.0000","2102.4500","2064.4160","289585","0.0000","1.0000"
"2018-04-13","2072.3000","2096.0000","2067.8000","2089.9500","2052.1421","441352","0.0000","1.0000"
"2018-04-12","2078.0000","2078.0000","2054.3000","2060.5000","2023.2250","679256","0.0000","1.0000"
"2018-04-11","2130.0000","2133.0500","2090.0000","2100.7000","2062.6978","306020","0.0000","1.0000"
"2018-04-10","2123.0000","2135.0000","2082.7500","2112.1001","2073.8916","515981","0.0000","1.0000"
"2018-04-09","2120.0000","2135.3999","2109.0000","2121.2500","2082.8760","223287","0.0000","1.0000"
"2018-04-06","2112.0000","2133.6001","2105.0500","2124.8000","2086.3618","264845","0.0000","1.0000"
"2018-04-05","2115.0000","2135.6001","2097.0000","2111.1001","2072.9097","375110","0.0000","1.0000"
"2018-04-04","2124.0000","2125.2500","2079.9500","2091.3999","2053.5659","353719","0.0000","1.0000"
"2018-04-03","2111.0000","2149.8501","2111.0000","2124.8999","2086.4600","279023","0.0000","1.0000"
"2018-04-02","2080.0000","2138.0000","2080.0000","2132.1001","2093.5298","245975","0.0000","1.0000"
"2018-03-28","2103.0000","2113.6001","2071.6001","2080.5500","2042.9124","665647","0.0000","1.0000"
"2018-03-27","2096.0000","2119.0000","2090.0000","2102.4500","2064.4160","324567","0.0000","1.0000"
"2018-03-26","2072.0000","2109.7500","2050.3000","2104.0000","2065.9380","500280","0.0000","1.0000"
"2018-03-23","2091.0000","2101.8999","2060.2000","2072.3000","2034.8115","474396","0.0000","1.0000"
"2018-03-22","2139.0000","2150.7500","2097.1001","2108.3000","2070.1604","410402","0.0000","1.0000"
"2018-03-21","2168.8000","2179.8501","2130.3999","2141.7000","2102.9561","369060","0.0000","1.0000"
"2018-03-20","2114.9500","2162.8999","2101.9500","2157.1499","2118.1265","387372","0.0000","1.0000"
"2018-03-19","2155.0000","2170.0000","2112.1499","2119.8501","2081.5015","292149","0.0000","1.0000"
"2018-03-16","2180.0000","2209.0000","2118.3000","2142.1499","2103.3979","594361","0.0000","1.0000"
"2018-03-15","2182.4500","2218.3999","2177.0000","2182.7500","2143.2634","335767","0.0000","1.0000"
"2018-03-14","2185.0000","2196.0000","2166.8000","2181.4500","2141.9868","266769","0.0000","1.0000"
"2018-03-13","2142.0000","2194.1499","2141.2500","2181.5000","2142.0359","519269","0.0000","1.0000"
"2018-03-12","2160.0000","2163.7000","2122.0000","2148.3999","2109.5347","530428","0.0000","1.0000"
"2018-03-09","2164.0000","2182.8000","2095.0000","2129.8999","2091.3694","470814","0.0000","1.0000"
"2018-03-08","2172.8999","2182.0000","2128.1001","2143.3999","2104.6252","476763","0.0000","1.0000"
"2018-03-07","2176.5000","2204.3000","2143.0000","2149.6001","2110.7134","492494","0.0000","1.0000"
"2018-03-06","2201.4500","2223.8000","2166.8501","2176.4500","2137.0774","415000","0.0000","1.0000"
"2018-03-05","2229.8000","2239.8999","2175.8000","2180.8000","2141.3489","598344","0.0000","1.0000"
"2018-03-01","2200.0500","2239.7500","2193.5500","2231.5000","2191.1316","430777","0.0000","1.0000"
"2018-02-28","2223.0500","2266.9500","2218.2000","2237.2500","2196.7776","992777","0.0000","1.0000"
"2018-02-27","2200.2000","2241.5500","2198.3000","2236.0000","2195.5503","676152","0.0000","1.0000"
"2018-02-26","2120.0000","2207.2000","2090.0000","2193.8000","2154.1135","1184749","0.0000","1.0000"
"2018-02-23","2142.3999","2185.0000","2135.0500","2167.0500","2127.8477","743506","0.0000","1.0000"
"2018-02-22","2167.0000","2172.6001","2086.5500","2123.4500","2085.0361","1665309","0.0000","1.0000"
"2018-02-21","2180.2000","2202.0000","2140.7500","2165.8999","2126.7183","498005","0.0000","1.0000"
"2018-02-20","2155.0000","2196.5000","2144.2000","2163.6499","2124.5090","669025","0.0000","1.0000"
"2018-02-19","2223.0000","2233.9500","2105.0500","2152.0000","2113.0698","562310","0.0000","1.0000"
"2018-02-16","2207.0000","2240.0000","2207.0000","2213.5500","2173.5061","458897","0.0000","1.0000"
"2018-02-15","2204.0000","2219.0000","2177.3000","2195.8000","2156.0774","345185","0.0000","1.0000"
"2018-02-14","2210.0000","2226.0000","2175.6001","2183.3000","2143.8037","309833","0.0000","1.0000"
"2018-02-12","2194.7000","2229.7500","2179.0000","2204.2500","2164.3745","482626","0.0000","1.0000"
"2018-02-09","2150.0000","2208.0000","2133.6001","2193.8000","2154.1135","479123","0.0000","1.0000"
"2018-02-08","2125.0000","2196.0000","2125.0000","2180.4500","2141.0049","889623","0.0000","1.0000"
"2018-02-07","2125.1499","2147.0000","2096.2500","2111.3999","2073.2041","398161","0.0000","1.0000"
"2018-02-06","2050.0000","2124.0000","2005.5500","2095.7000","2057.7881","763234","0.0000","1.0000"
"2018-02-05","2110.2000","2139.0000","2088.6499","2116.5000","2078.2119","603638","0.0000","1.0000"
"2018-02-02","2150.0000","2211.0500","2110.0500","2123.5500","2085.1345","959646","0.0000","1.0000"
"2018-02-01","2225.0000","2225.0000","2153.1001","2157.9500","2118.9121","968321","0.0000","1.0000"
"2018-01-31","2293.0000","2306.1499","2203.5500","2225.3501","2185.0930","1143907","0.0000","1.0000"
"2018-01-30","2356.0000","2356.0000","2285.2000","2306.1499","2264.4312","858002","0.0000","1.0000"
"2018-01-29","2448.9500","2452.0000","2342.0000","2357.1001","2314.4595","1154567","0.0000","1.0000"
"2018-01-25","2554.0000","2597.1001","2453.2000","2507.7500","2462.3840","2652030","0.0000","1.0000"
"2018-01-24","2523.0000","2615.0000","2523.0000","2559.3999","2513.0999","1126277","0.0000","1.0000"
"2018-01-23","2510.0000","2549.9500","2501.0000","2520.3999","2474.8052","730091","0.0000","1.0000"
"2018-01-22","2440.0000","2519.0000","2440.0000","2496.5500","2451.3867","692415","0.0000","1.0000"
"2018-01-19","2467.0000","2505.0000","2452.0000","2490.3501","2445.2991","240896","0.0000","1.0000"
"2018-01-18","2500.0000","2534.0000","2450.1499","2461.5000","2416.9709","584198","0.0000","1.0000"
"2018-01-17","2467.0000","2506.0000","2462.8501","2491.8501","2446.7720","381788","0.0000","1.0000"
"2018-01-16","2436.0000","2484.0000","2431.7500","2468.7000","2424.0403","372133","0.0000","1.0000"
"2018-01-15","2447.0000","2461.2500","2425.0500","2431.7500","2387.7590","156821","0.0000","1.0000"
"2018-01-12","2433.0000","2453.8501","2413.6499","2447.6499","2403.3713","355780","0.0000","1.0000"
"2018-01-11","2427.0000","2451.0000","2418.0000","2425.3501","2381.4749","185145","0.0000","1.0000"
"2018-01-10","2459.9500","2472.0000","2420.0000","2425.8000","2381.9165","344328","0.0000","1.0000"
"2018-01-09","2474.5000","2475.7500","2450.0000","2457.8000","2413.3376","243824","0.0000","1.0000"
"2018-01-08","2470.0000","2512.0000","2470.0000","2476.6001","2431.7976","585871","0.0000","1.0000"
"2018-01-05","2429.0000","2479.0000","2394.8999","2473.3999","2428.6553","639900","0.0000","1.0000"
"2018-01-04","2343.0000","2420.0000","2343.0000","2410.8000","2367.1880","558617","0.0000","1.0000"
"2018-01-03","2386.5000","2386.5000","2292.1001","2339.0000","2296.6868","886002","0.0000","1.0000"
"2018-01-02","2427.0000","2439.0000","2395.6001","2409.2000","2365.6169","251537","0.0000","1.0000"
"2018-01-01","2410.0000","2436.0000","2394.0500","2404.1499","2360.6582","242081","0.0000","1.0000"
"2017-12-29","2429.9500","2445.9500","2403.1499","2414.2000","2370.5264","331967","0.0000","1.0000"
"2017-12-28","2409.8999","2448.3999","2401.2500","2430.0000","2386.0405","764680","0.0000","1.0000"
"2017-12-27","2363.0000","2424.0500","2362.0000","2400.3000","2356.8779","693520","0.0000","1.0000"
"2017-12-26","2334.9500","2367.0000","2329.0000","2360.3000","2317.6016","410936","0.0000","1.0000"
"2017-12-22","2360.0000","2363.0000","2330.0000","2332.7000","2290.5007","249602","0.0000","1.0000"
"2017-12-21","2365.0000","2374.7000","2341.0000","2351.7500","2309.2061","249941","0.0000","1.0000"
"2017-12-20","2395.0000","2395.0000","2350.3999","2356.0000","2313.3792","291975","0.0000","1.0000"
"2017-12-19","2404.5000","2421.6001","2391.2000","2399.5000","2356.0923","448959","0.0000","1.0000"
"2017-12-18","2365.0000","2428.0000","2332.9500","2395.0000","2351.6738","528351","0.0000","1.0000"
"2017-12-15","2325.0000","2380.0000","2316.4500","2371.5000","2328.5989","743680","0.0000","1.0000"
"2017-12-14","2288.1001","2319.7000","2275.0000","2310.6499","2268.8496","836204","0.0000","1.0000"
"2017-12-13","2260.0000","2287.3501","2253.0500","2260.7000","2219.8032","401576","0.0000","1.0000"
"2017-12-12","2324.5000","2326.3999","2233.8000","2256.3501","2215.5320","1482214","0.0000","1.0000"
"2017-12-11","2198.7000","2213.8999","2171.0000","2192.8999","2153.2297","377793","0.0000","1.0000"
"2017-12-08","2206.1001","2208.0000","2179.3501","2185.4500","2145.9146","383817","0.0000","1.0000"
"2017-12-07","2208.0000","2215.0000","2188.0000","2196.3501","2156.6174","234439","0.0000","1.0000"
"2017-12-06","2208.0000","2223.7500","2194.3999","2200.2000","2160.3977","260730","0.0000","1.0000"
"2017-12-05","2247.0000","2247.0000","2202.1001","2209.3501","2169.3823","285781","0.0000","1.0000"
"2017-12-04","2275.0000","2275.0000","2229.0500","2242.3999","2201.8342","295595","0.0000","1.0000"
"2017-12-01","2280.0000","2286.0000","2222.5000","2233.8999","2193.4880","529288","0.0000","1.0000"
"2017-11-30","2261.0000","2312.1499","2261.0000","2284.0500","2242.7310","1452047","0.0000","1.0000"
"2017-11-29","2294.0000","2319.8999","2270.0000","2276.8000","2235.6121","575033","0.0000","1.0000"
"2017-11-28","2290.0000","2304.0000","2268.0000","2290.8999","2249.4568","307103","0.0000","1.0000"
"2017-11-27","2296.0000","2305.8000","2280.5500","2294.8000","2253.2864","246222","0.0000","1.0000"
"2017-11-24","2310.0000","2322.8999","2286.8501","2295.0500","2253.5317","346100","0.0000","1.0000"
"2017-11-23","2361.0500","2367.0000","2300.0000","2306.2500","2264.5293","686743","0.0000","1.0000"
"2017-11-22","2365.0000","2384.9500","2336.0500","2360.6499","2317.9451","536873","0.0000","1.0000"
"2017-11-21","2275.2000","2494.0000","2275.2000","2394.1499","2350.8391","2392882","0.0000","1.0000"
"2017-11-20","2337.0000","2337.0000","2260.1499","2274.4500","2233.3044","273585","0.0000","1.0000"
"2017-11-17","2333.5500","2356.9500","2303.0000","2322.6001","2280.5837","274657","0.0000","1.0000"
"2017-11-16","2322.1001","2342.1001","2315.0000","2333.5500","2291.3354","282950","0.0000","1.0000"
"2017-11-15","2324.3999","2337.0000","2293.0000","2310.1499","2268.3586","224495","0.0000","1.0000"
"2017-11-14","2348.7000","2349.9500","2310.0500","2320.3000","2278.3252","279262","0.0000","1.0000"
"2017-11-13","2354.7000","2375.0000","2330.0500","2344.1001","2301.6946","299182","0.0000","1.0000"
"2017-11-10","2369.8000","2379.8999","2340.0000","2347.8501","2305.3770","209756","0.0000","1.0000"
"2017-11-09","2368.6001","2384.1001","2340.2000","2370.1001","2327.2244","345854","0.0000","1.0000"
"2017-11-08","2380.2000","2420.0000","2340.0000","2346.6001","2304.1494","432395","0.0000","1.0000"
"2017-11-07","2402.2000","2415.0000","2337.5000","2378.0000","2334.9812","518350","0.0000","1.0000"
"2017-11-06","2414.0000","2419.1001","2380.6499","2392.2500","2348.9736","283667","0.0000","1.0000"
"2017-11-03","2434.7000","2449.8000","2392.9500","2419.1001","2375.3379","576646","0.0000","1.0000"
"2017-11-02","2354.2000","2440.0000","2354.2000","2411.3999","2367.7771","1239887","0.0000","1.0000"
"2017-11-01","2412.0000","2418.6499","2348.0000","2354.2000","2311.6118","1176092","0.0000","1.0000"
"2017-10-31","2420.0000","2504.0000","2390.0000","2428.1499","2384.2239","1957333","0.0000","1.0000"
"2017-10-30","2396.0000","2465.0000","2367.0500","2438.5000","2394.3870","832219","0.0000","1.0000"
"2017-10-27","2354.7000","2410.0000","2339.8000","2394.9500","2351.6248","434936","0.0000","1.0000"
"2017-10-26","2349.3999","2357.9500","2315.0000","2344.3501","2301.9402","449242","0.0000","1.0000"
"2017-10-25","2366.0000","2395.1001","2340.2000","2348.8501","2306.3589","295696","0.0000","1.0000"
"2017-10-24","2373.0000","2382.3000","2356.0000","2363.6499","2320.8909","194673","0.0000","1.0000"
"2017-10-23","2390.1001","2415.0000","2352.0000","2366.2000","2323.3948","363956","0.0000","1.0000"
"2017-10-19","2385.0000","2387.0000","2362.0500","2373.0500","2330.1208","47303","0.0000","1.0000"
"2017-10-18","2386.7000","2404.0000","2376.0000","2385.3999","2342.2473","333114","0.0000","1.0000"
"2017-10-17","2397.0000","2397.0000","2375.5000","2381.3501","2338.2708","307110","0.0000","1.0000"
"2017-10-16","2356.0000","2411.0000","2356.0000","2403.5000","2360.0200","386658","0.0000","1.0000"
"2017-10-13","2373.0000","2379.6001","2350.0000","2354.4500","2311.8574","341789","0.0000","1.0000"
"2017-10-12","2397.0000","2397.0000","2358.5000","2379.8501","2336.7979","416094","0.0000","1.0000"
"2017-10-11","2409.8999","2420.0500","2351.3999","2372.1499","2329.2371","450295","0.0000","1.0000"
"2017-10-10","2419.7000","2431.2500","2401.6001","2411.3501","2367.7283","316335","0.0000","1.0000"
"2017-10-09","2380.0000","2433.0000","2379.2500","2408.9500","2365.3713","633048","0.0000","1.0000"
"2017-10-06","2395.0000","2409.8999","2368.0000","2375.8501","2332.8704","533762","0.0000","1.0000"
"2017-10-05","2392.0000","2428.3999","2376.0000","2389.1499","2345.9297","759504","0.0000","1.0000"
"2017-10-04","2342.0000","2398.3999","2319.5500","2387.6001","2344.4077","1187980","0.0000","1.0000"
"2017-10-03","2415.0000","2415.0000","2320.4500","2335.5500","2293.2993","978860","0.0000","1.0000"
"2017-09-29","2375.3999","2390.7000","2320.1001","2328.7500","2286.6221","1133595","0.0000","1.0000"
"2017-09-28","2300.0000","2415.0000","2272.2000","2375.3999","2332.4282","2815633","0.0000","1.0000"
"2017-09-27","2360.0000","2384.0000","2281.1001","2304.7000","2263.0073","935536","0.0000","1.0000"
"2017-09-26","2414.0000","2415.0000","2322.6499","2370.7500","2327.8623","1424436","0.0000","1.0000"
"2017-09-25","2464.0000","2475.0000","2405.0000","2417.2500","2373.5212","911049","0.0000","1.0000"
"2017-09-22","2494.0000","2526.7500","2446.5500","2457.7500","2413.2886","1991351","0.0000","1.0000"
"2017-09-21","2346.2500","2500.0000","2346.2500","2486.5500","2441.5676","4057364","0.0000","1.0000"
