"timestamp","open","high","low","close","volume"
"2018-10-17","2461.1001","2599.0000","2443.3999","2565.0000","2215268"
"2018-10-12","2395.0000","2516.0000","2332.0000","2450.5000","4098447"
"2018-10-05","2531.0000","2549.0000","2350.3000","2394.5500","3009411"
"2018-09-28","2577.8000","2664.2000","2484.5500","2530.6499","4774203"
"2018-09-21","2581.0000","2670.8000","2441.1001","2556.2500","4084185"
"2018-09-14","2623.8000","2659.8000","2487.6001","2581.8501","4386962"
"2018-09-07","2510.0000","2644.3000","2495.0000","2632.5000","7594662"
"2018-08-31","2453.0000","2499.0000","2375.0500","2492.0000","4905581"
"2018-08-24","2365.0000","2520.0000","2354.1001","2447.4500","3201548"
"2018-08-17","2220.0000","2411.3000","2215.1499","2364.1499","2534371"
"2018-08-10","2285.0000","2325.0000","2205.0500","2214.3000","2395673"
"2018-08-03","2080.0500","2290.0000","2058.3000","2281.0500","5238026"
"2018-07-27","2073.0000","2191.0000","2032.5000","2083.2000","5224387"
"2018-07-20","2223.1001","2223.1001","2020.0000","2051.8999","7881753"
"2018-07-13","2282.0000","2387.6499","2275.0000","2319.8501","3995198"
"2018-07-06","2230.0000","2348.7000","2202.2500","2269.0500","3983590"
"2018-06-29","2305.0000","2326.8000","2223.0000","2235.0500","5449871"
"2018-06-22","2339.0000","2429.6001","2274.0500","2336.2500","8348706"
"2018-06-15","2062.0500","2385.8000","2051.6499","2349.8501","12335537"
"2018-06-08","1978.0000","2072.6001","1948.0000","2062.8999","3447629"
"2018-06-01","1966.7500","2014.5500","1925.9500","1941.4000","3636921"
"2018-05-25","1991.0000","2036.0000","1887.0000","1967.8500","4152653"
"2018-05-18","2012.0000","2043.0000","1950.1000","1982.0000","2234344"
"2018-05-11","2110.0000","2110.7500","1960.0000","1990.5000","2113698"
"2018-05-04","2110.8000","2145.0000","2087.6499","2106.6001","965502"
"2018-04-27","2123.3999","2180.0000","2064.1001","2097.7500","3395152"
"2018-04-20","2081.2000","2145.9500","2075.0000","2121.8999","1400918"
"2018-04-13","2120.0000","2135.3999","2054.3000","2089.9500","2165896"
"2018-04-06","2080.0000","2149.8501","2079.9500","2124.8000","1518672"
"2018-03-28","2072.0000","2119.0000","2050.3000","2080.5500","1490494"
