"timestamp","open","high","low","close","adjusted close","volume","dividend amount"
"2016-04-08","3008.0000","3089.4500","2970.1001","3039.1499","2929.1382","1399303","0.0000"
"2016-04-01","3038.0000","3074.5500","2887.1499","2979.9500","2872.0813","2227753","0.0000"
"2016-03-23","3157.0000","3199.8999","3031.0000","3047.8999","2937.5715","1765325","0.0000"
"2016-03-18","3210.0000","3247.0000","3066.2500","3171.3000","3056.5049","1521730","0.0000"
"2016-03-11","3260.0000","3270.0000","3160.0000","3210.8501","3094.6230","1213960","0.0000"
"2016-03-04","2980.6001","3283.0000","2978.0500","3252.7500","3135.0066","2672548","0.0000"
"2016-02-26","3070.0000","3149.0000","2956.2000","2994.0500","2885.6709","1834179","0.0000"
"2016-02-19","2872.3000","3154.3999","2813.0500","3058.8000","2948.0771","2956661","0.0000"
"2016-02-12","3099.0000","3124.0000","2825.0000","2847.4500","2744.3774","3396910","0.0000"
"2016-02-05","3085.0000","3138.0000","2970.0000","3109.1001","2996.5564","2095436","0.0000"
"2016-01-29","2910.0000","3119.9500","2880.3999","3105.3999","2992.9900","2095974","0.0000"
"2016-01-22","2928.0000","2950.7000","2750.0500","2882.3501","2778.0144","1924365","0.0000"
"2016-01-15","2993.5000","2994.0000","2854.0000","2935.8999","2829.6257","2045181","0.0000"
"2016-01-08","3105.0000","3120.0000","2970.0000","3010.7000","2901.7183","1757070","0.0000"
"2016-01-01","3015.0000","3172.0000","3015.0000","3108.6001","2996.0747","2726285","0.0000"
"2015-12-24","2983.5000","3049.0500","2962.5500","3010.0000","2901.0435","956366","0.0000"
"2015-12-18","2966.0000","3063.9500","2951.2500","2974.2000","2866.5393","2021756","0.0000"
"2015-12-11","3202.9500","3205.3000","2951.0000","2969.0000","2861.5276","3437753","0.0000"
"2015-12-04","3115.0000","3265.0000","3102.0500","3195.5000","3079.8286","3509992","0.0000"
"2015-11-27","3360.0000","3423.8000","3047.0500","3099.3000","2987.1111","5019077","0.0000"
"2015-11-20","3440.0000","3525.0000","3137.8501","3353.1001","3231.7244","7427643","0.0000"
"2015-11-13","3316.0000","3408.7000","3298.0000","3389.6001","3266.9026","1706696","0.0000"
"2015-11-10","3570.0000","3575.0000","3300.0000","3330.7000","3210.1348","3608009","0.0000"
"2015-11-06","4253.0000","4379.2002","3615.0000","3630.6499","3499.2271","5558527","0.0000"
"2015-10-30","4251.0000","4365.3501","4080.1001","4279.8999","4124.9761","4591135","0.0000"
"2015-10-23","4230.1001","4386.6001","4141.3501","4188.3999","4036.7874","3069758","0.0000"
"2015-10-16","4221.0000","4283.6001","4155.9502","4270.0000","4115.4346","1186063","0.0000"
"2015-10-09","4230.0000","4304.5000","4164.2500","4257.8501","4103.7236","1509781","0.0000"
"2015-10-01","3992.0000","4250.0000","3970.0000","4232.9502","4079.7256","2376617","0.0000"
"2015-09-24","3999.3000","3999.9500","3857.0000","3970.2500","3826.5342","1173064","0.0000"
"2015-09-18","4021.5000","4050.0000","3977.0000","4005.8501","3860.8457","1670878","0.0000"
"2015-09-11","4080.0000","4095.0000","3851.6499","4014.2000","3868.8936","2380475","0.0000"
"2015-09-04","4199.6001","4319.7500","4025.0000","4052.8501","3906.1443","1871678","0.0000"
"2015-08-28","4150.0000","4239.1001","3932.0000","4180.7500","4029.4150","2239287","0.0000"
"2015-08-21","4219.0000","4327.7002","4159.1499","4244.0498","4090.4231","2289735","0.0000"
"2015-08-14","4257.0000","4337.9502","4184.9502","4257.7500","4103.6274","1356060","0.0000"
"2015-08-07","4090.1001","4326.5000","4044.6499","4258.8501","4104.6880","1733611","0.0000"
"2015-07-31","3895.0000","4093.5000","3668.0000","4076.1001","3928.5527","3329031","0.0000"
"2015-07-24","3895.0000","3964.8999","3831.3000","3908.8999","3767.4048","1319147","0.0000"
"2015-07-17","3750.7000","3888.3999","3701.0000","3877.0500","3736.7080","1102068","0.0000"
"2015-07-10","3546.0000","3770.3501","3546.0000","3750.5000","3614.7388","1570977","0.0000"
"2015-07-03","3499.0000","3608.1001","3428.0000","3587.7500","3439.3491","1168689","0.0000"
"2015-06-26","3401.0000","3540.0000","3400.0000","3530.1001","3384.0842","1349856","0.0000"
"2015-06-19","3329.7000","3426.7000","3266.5500","3384.7500","3244.7458","1713501","0.0000"
"2015-06-12","3425.0000","3448.0000","3296.0000","3317.5500","3180.3257","924081","0.0000"
"2015-06-05","3528.0000","3572.0000","3399.0000","3415.6001","3274.3198","796908","0.0000"
"2015-05-29","3630.0000","3663.8000","3490.0000","3535.2500","3389.0208","1780275","0.0000"
"2015-05-22","3500.0000","3692.6499","3495.0000","3642.6499","3491.9783","1413973","0.0000"
"2015-05-15","3380.0000","3539.8999","3338.7500","3496.4500","3351.8257","2317120","0.0000"
"2015-05-08","3330.0000","3420.0000","3250.0500","3350.4500","3211.8647","1663972","0.0000"
"2015-04-30","3505.0000","3514.8501","3276.5000","3310.2500","3173.3279","1856793","0.0000"
"2015-04-24","3650.0000","3715.9500","3452.0000","3484.1499","3340.0347","1387779","0.0000"
"2015-04-17","3780.0000","3807.7000","3620.0000","3647.1499","3496.2922","1049139","0.0000"
"2015-04-10","3530.0000","3807.8000","3529.0000","3797.3999","3640.3274","1638967","0.0000"
"2015-04-01","3457.8000","3566.8000","3373.0000","3533.6499","3387.4873","844801","0.0000"
"2015-03-27","3430.0000","3575.0000","3351.5000","3415.3999","3274.1282","1887362","0.0000"
"2015-03-20","3390.0000","3480.0000","3300.1499","3426.6001","3284.8652","1328556","0.0000"
"2015-03-13","3451.8999","3531.9500","3358.5000","3376.5500","3236.8850","1328258","0.0000"
"2015-03-05","3402.2000","3482.8000","0.0000","3441.5000","3299.1487","3212603","0.0000"
"2015-02-20","3352.0000","3424.9500","3312.1001","3403.8999","3263.1038","682795","0.0000"
"2015-02-13","3033.0000","3369.0000","3007.0000","3343.9500","3205.6335","1592320","0.0000"
"2015-02-06","3179.7500","3184.0000","3030.0000","3044.3000","2918.3779","1790309","0.0000"
"2015-01-30","3324.8501","3380.0000","3172.1001","3233.2500","3099.5127","2696411","0.0000"
"2015-01-23","3280.0000","3389.7500","3252.0000","3349.6001","3211.0500","1664812","0.0000"
"2015-01-16","3153.0000","3295.0000","3126.6499","3285.8000","3149.8887","2021881","0.0000"
"2015-01-09","3221.3999","3221.3999","3010.0000","3163.8000","3032.9353","1877011","0.0000"
"2015-01-02","3156.7500","3261.0000","3135.1001","3221.3999","3088.1526","641851","0.0000"
"2014-12-26","3206.0000","3255.0000","3117.1499","3134.1001","3004.4639","1316744","0.0000"
"2014-12-19","3349.0000","3375.7000","3057.0000","3199.4500","3067.1108","2863962","0.0000"
"2014-12-12","3395.8999","3448.0000","3310.5500","3377.7500","3238.0356","1381143","0.0000"
"2014-12-05","3602.0000","3666.2500","3386.1001","3395.5000","3255.0510","1491298","0.0000"
"2014-11-28","3520.0000","3639.0000","3460.0000","3606.2500","3457.0842","1247566","0.0000"
"2014-11-21","3435.0000","3569.6001","3423.0000","3530.8000","3384.7546","1117337","0.0000"
"2014-11-14","3429.0000","3503.0000","3365.1001","3435.0500","3292.9656","1362456","0.0000"
"2014-11-07","3189.8999","3458.0000","3168.7000","3397.1499","3256.6328","1618765","0.0000"
"2014-10-31","3190.1001","3201.9500","2997.2000","3168.3000","3037.2490","1984724","0.0000"
"2014-10-22","2964.0000","3050.0000","2928.3501","3037.7500","2912.0989","794574","0.0000"
"2014-10-17","2990.0000","2995.0000","2867.0000","2918.6001","2797.8774","1145085","0.0000"
"2014-10-10","3210.1001","3215.0000","2950.0000","2998.8501","2874.8083","1667596","0.0000"
"2014-10-01","3247.0000","3277.8999","3194.0000","3200.3999","3068.0212","903006","0.0000"
"2014-09-26","3203.0000","3356.5000","3148.2500","3222.4500","3089.1594","2451720","0.0000"
"2014-09-19","2960.5000","3240.0000","2960.5000","3222.9500","3089.6387","1587685","0.0000"
"2014-09-12","2999.0000","3027.8501","2950.5000","2958.6499","2836.2705","875859","0.0000"
"2014-09-05","2951.0000","3010.1499","2941.2000","2980.2000","2856.9292","1440587","0.0000"
"2014-08-28","2827.0000","2975.0000","2827.0000","2947.8999","2825.9656","2115738","0.0000"
"2014-08-22","2752.1001","2900.0000","2742.3000","2826.0500","2709.1560","1128957","0.0000"
"2014-08-14","2785.0000","2785.0000","2711.1001","2755.7500","2641.7634","1077321","0.0000"
"2014-08-08","2783.0000","2811.8000","2730.3000","2782.2500","2667.1670","1579117","0.0000"
"2014-08-01","2745.8999","2849.9500","2720.8501","2758.8000","2644.6875","2100795","0.0000"
"2014-07-25","2641.1001","2771.7500","2635.0500","2744.0000","2630.4993","1434562","0.0000"
"2014-07-18","2702.0000","2709.0000","2606.0000","2653.2500","2543.5032","1232011","0.0000"
"2014-07-11","2678.0000","2759.7000","2615.5500","2700.7000","2588.9902","2062964","0.0000"
"2014-07-04","2555.0000","2695.0000","2555.0000","2678.3501","2550.1292","1436041","0.0000"
"2014-06-27","2441.0000","2575.6499","2431.5000","2552.9500","2430.7322","2099987","0.0000"
"2014-06-20","2444.5000","2474.0000","2385.8501","2439.3999","2322.6179","1599379","0.0000"
"2014-06-13","2336.0000","2455.5000","2335.0000","2445.1499","2328.0930","2898319","0.0000"
"2014-06-06","2465.0000","2471.8501","2291.1499","2354.0500","2241.3545","2291186","0.0000"
"2014-05-30","2325.0000","2484.3999","2286.2000","2460.6499","2342.8511","5414966","0.0000"
"2014-05-23","2410.0000","2421.0000","2246.5000","2308.7000","2198.1750","3653651","0.0000"
"2014-05-16","2720.0000","2742.0000","2400.0000","2406.8999","2291.6738","4154684","0.0000"
"2014-05-09","2750.0000","2755.0000","2694.7000","2718.0000","2587.8806","1685232","0.0000"
"2014-05-02","2646.0000","2781.7500","2640.0000","2737.3501","2606.3049","1349264","0.0000"
"2014-04-25","2569.0000","2638.8000","2536.5000","2629.2500","2503.3796","1752891","0.0000"
"2014-04-17","2596.0000","2608.5000","2522.5500","2552.2000","2430.0181","703641","0.0000"
"2014-04-11","2644.0000","2644.0000","2520.0500","2576.8999","2453.5359","1644838","0.0000"
"2014-04-04","2630.2500","2680.0000","2546.3999","2650.0500","2523.1841","2733534","0.0000"
"2014-03-28","2796.8999","2836.8999","0.0000","2625.8000","2500.0950","3701947","0.0000"
"2014-03-14","2725.0000","2795.8000","2654.0000","2780.5000","2647.3887","2280255","0.0000"
"2014-03-07","2878.0000","2878.0000","2681.0000","2725.3000","2594.8313","2162182","0.0000"
"2014-02-28","2734.8999","2939.3999","2714.0000","2895.5000","2756.8835","2281802","0.0000"
"2014-02-21","2584.0000","2748.0000","2584.0000","2733.3501","2602.4963","1544672","0.0000"
"2014-02-14","2645.0000","2699.0000","2516.5500","2580.0500","2456.5352","1913330","0.0000"
"2014-02-07","2605.0000","2673.6001","2580.0000","2631.8999","2505.9028","974022","0.0000"
"2014-01-31","2626.7000","2686.8000","2602.8999","2609.5500","2484.6226","1383222","0.0000"
"2014-01-24","2630.0000","2691.9500","2629.2500","2660.9500","2533.5623","1208429","0.0000"
"2014-01-17","2630.0000","2665.7000","2600.0000","2651.8501","2524.8977","1541088","0.0000"
"2014-01-10","2514.9500","2631.0000","2460.2000","2625.5500","2499.8569","1519051","0.0000"
"2014-01-03","2522.0500","2550.0000","2485.0000","2495.7000","2376.2234","558598","0.0000"
"2013-12-27","2517.0000","2557.5500","2483.0000","2519.6499","2399.0266","732173","0.0000"
"2013-12-20","2407.0000","2517.0500","2395.5000","2512.7000","2392.4089","1305467","0.0000"
"2013-12-13","2462.0000","2468.8999","2391.1499","2400.5000","2285.5806","862796","0.0000"
"2013-12-06","2499.0000","2506.3999","2400.0000","2422.7000","2306.7180","1258797","0.0000"
"2013-11-29","2445.0000","2500.0000","2394.0000","2484.8000","2365.8452","1377264","0.0000"
"2013-11-22","2487.0000","2487.1499","2390.0000","2433.7500","2317.2390","984334","0.0000"
"2013-11-14","2406.0000","2490.0000","2406.0000","2461.6001","2343.7559","863828","0.0000"
"2013-11-08","2485.0000","2487.0500","2377.1001","2402.3000","2287.2947","908379","0.0000"
"2013-11-01","2411.6001","2545.1499","2389.0000","2471.3000","2352.9915","3200864","0.0000"
"2013-10-25","2461.2500","2484.0000","2354.0000","2405.5000","2290.3411","1267908","0.0000"
"2013-10-18","2409.0000","2473.0000","2385.0000","2459.9500","2342.1846","1001655","0.0000"
"2013-10-11","2374.0000","2435.2500","2368.0000","2401.9500","2286.9609","888516","0.0000"
"2013-10-04","2398.0000","2449.8999","2361.0500","2371.7000","2258.1592","1026077","0.0000"
"2013-09-27","2335.0000","2474.3999","2319.0000","2412.2000","2296.7202","1631742","0.0000"
"2013-09-20","2265.0000","2405.0000","2208.5000","2366.2500","2252.9705","1346059","0.0000"
"2013-09-13","2290.1001","2306.8501","2210.0000","2249.3000","2141.6191","995468","0.0000"
"2013-09-06","2271.6001","2345.0000","2194.2000","2284.6499","2175.2764","1276064","0.0000"
"2013-08-30","2123.0000","2367.0000","2120.0000","2292.8999","2183.1313","1718654","0.0000"
"2013-08-23","2150.0000","2187.8999","2027.0000","2119.7500","2018.2711","1499869","0.0000"
"2013-08-16","2235.0000","2246.0000","2150.1001","2166.1499","2062.4495","1703134","0.0000"
"2013-08-08","2244.8000","2264.0000","2175.5500","2224.0000","2117.5303","918717","0.0000"
"2013-08-02","2283.0000","2329.0000","2135.8000","2238.7000","2131.5266","2932473","0.0000"
"2013-07-26","2346.0000","2393.9500","2258.0000","2294.4500","2184.6074","1839493","0.0000"
"2013-07-19","2340.0000","2404.8000","2265.1499","2346.1001","2233.7852","2453745","0.0000"
"2013-07-12","2216.0000","2358.7000","2208.7000","2349.4500","2236.9744","1282528","0.0000"
"2013-07-05","2217.8999","2288.5500","2154.8000","2238.8501","2117.7422","1536085","0.0000"
"2013-06-28","2111.1001","2233.8999","2080.1499","2218.8501","2098.8242","1810646","0.0000"
"2013-06-21","2191.2500","2204.8999","2034.2000","2121.3999","2006.6453","1296056","0.0000"
"2013-06-14","2197.0000","2207.1499","2148.0500","2175.8501","2058.1499","1468791","0.0000"
"2013-06-07","2093.1001","2199.0000","2080.7500","2190.3000","2071.8184","1704341","0.0000"
"2013-05-31","2066.0000","2142.5000","2062.7000","2092.0000","1978.8356","2063201","0.0000"
"2013-05-24","2083.0000","2103.1001","2013.7500","2066.1001","1954.3368","2006439","0.0000"
"2013-05-17","2109.0000","2152.0000","2017.9000","2078.3000","1965.8766","3334510","0.0000"
"2013-05-10","2003.2500","2029.0000","1970.0000","2022.2500","1912.8588","1542981","0.0000"
"2013-05-03","1992.0000","2038.6500","1980.0000","2001.4500","1893.1838","988236","0.0000"
"2013-04-26","1905.0000","2010.0000","1859.1000","1990.8500","1883.1572","2017118","0.0000"
"2013-04-18","1904.0000","1936.4500","1845.2500","1906.1000","1802.9918","715771","0.0000"
"2013-04-12","1901.0000","1949.0000","1869.9500","1903.8000","1800.8162","2058502","0.0000"
"2013-04-05","1779.0000","1930.0000","1768.2500","1911.5500","1808.1470","2141282","0.0000"
"2013-03-28","1794.0000","1796.0000","1731.2000","1766.5000","1670.9431","857138","0.0000"
