"timestamp","open","high","low","close","volume"
"2018-10-17","2531.0000","2599.0000","2332.0000","2565.0000","9323126"
"2018-09-28","2510.0000","2670.8000","2441.1001","2530.6499","20840012"
"2018-08-31","2130.0000","2520.0000","2130.0000","2492.0000","16002824"
"2018-07-31","2230.0000","2387.6499","2020.0000","2127.8000","23357303"
"2018-06-29","1940.0000","2429.6001","1932.3500","2235.0500","30023604"
"2018-05-31","2116.3999","2145.0000","1887.0000","1936.6000","12438593"
"2018-04-30","2080.0000","2180.0000","2054.3000","2109.8501","8703302"
"2018-03-28","2200.0500","2239.8999","2050.3000","2080.5500","8554659"
"2018-02-28","2225.0000","2266.9500","2005.5500","2237.2500","13650120"
"2018-01-31","2410.0000","2615.0000","2203.5500","2225.3501","14386210"
"2017-12-29","2280.0000","2448.3999","2171.0000","2414.2000","9801048"
"2017-11-30","2412.0000","2494.0000","2260.1499","2284.0500","12959781"
"2017-10-31","2415.0000","2504.0000","2315.0000","2428.1499","11219907"
"2017-09-29","2115.0000","2526.7500","2066.1499","2328.7500","26716906"
"2017-08-31","2379.0000","2458.0000","1901.1500","2020.9000","18439793"
"2017-07-31","2700.0000","2787.0000","2375.0000","2383.2000","9049179"
"2017-06-30","2540.0000","2720.9500","2513.8999","2690.1001","6591042"
"2017-05-31","2578.0000","2760.0000","2380.3501","2523.8501","9076182"
"2017-04-28","2644.8000","2770.0000","2583.5500","2599.1499","5487978"
"2017-03-31","2855.0000","2948.8000","2555.2000","2632.3501","11851056"
"2017-02-28","3021.1001","3177.0000","2798.9500","2849.9500","10457756"
"2017-01-31","3066.0000","3203.8501","2904.0000","3018.8000","5043564"
"2016-12-30","3205.0000","3247.2500","2979.1001","3060.3999","4026447"
"2016-11-30","3328.0000","3361.7500","2960.0500","3196.8999","6874267"
"2016-10-28","3114.6001","3399.8999","3012.0000","3363.4500","6118896"
"2016-09-30","3070.0500","3227.7000","3058.3000","3107.3999","4202113"
"2016-08-31","2953.0000","3130.1499","2930.0000","3089.8501","6622481"
"2016-07-29","3430.0000","3689.8501","2925.1001","2935.3501","13169374"
"2016-06-30","3190.0000","3393.1001","2999.8000","3381.7000","8856247"
"2016-05-31","3080.9500","3198.7000","2822.0000","3183.1001","8648433"
"2016-04-29","3020.2000","3168.8999","2965.1499","3088.7000","5220788"
"2016-03-31","3040.0000","3283.0000","2887.1499","3035.2000","8582298"
"2016-02-29","3085.0000","3154.3999","2813.0500","3036.2500","10785081"
"2016-01-29","3118.8000","3123.0000","2750.0500","3105.3999","7994450"
"2015-12-31","3132.0000","3265.0000","2951.0000","3108.6001","11709161"
"2015-11-30","4253.0000","4379.2002","3047.0500","3110.0000","24091083"
"2015-10-30","4213.7500","4386.6001","4080.1001","4279.8999","10753973"
"2015-09-30","4304.8501","4309.4502","3851.6499","4162.3501","8612268"
"2015-08-31","4090.1001","4337.9502","3932.0000","4302.6499","8081901"
"2015-07-31","3548.0000","4093.5000","3535.3999","4076.1001","7868566"
"2015-06-30","3528.0000","3572.0000","3266.5500","3559.4500","5405692"
"2015-05-29","3330.0000","3692.6499","3250.0500","3535.2500","7175340"
"2015-04-30","3541.0000","3807.8000","3276.5000","3310.2500","6215463"
"2015-03-31","3363.0000","3575.0000","3300.1499","3488.7500","6349966"
"2015-02-28","3179.7500","3424.9500","0.0000","0.0000","6034253"
"2015-01-30","3230.0000","3389.7500","3010.0000","3233.2500","8421771"
"2014-12-31","3602.0000","3666.2500","3057.0000","3246.2000","7533342"
"2014-11-28","3189.8999","3639.0000","3168.7000","3606.2500","5346124"
"2014-10-31","3254.0000","3277.0000","2867.0000","3168.3000","5911868"
"2014-09-30","2951.0000","3356.5000","2941.2000","3229.6001","6938968"
"2014-08-28","2775.0000","2975.0000","2711.1001","2947.8999","6288749"
"2014-07-31","2626.0000","2849.9500","2599.6499","2808.7000","7465526"
"2014-06-30","2465.0000","2630.2000","2291.1499","2624.0500","9302102"
"2014-05-30","2692.1001","2755.0000","2246.5000","2460.6499","15198317"
"2014-04-30","2581.0000","2781.7500","2520.0500","2706.1499","7367523"
"2014-03-31","2878.0000","2878.0000","0.0000","2563.8999","8671245"
"2014-02-28","2605.0000","2939.3999","2516.5500","2895.5000","6713826"
"2014-01-31","2545.0000","2691.9500","2460.2000","2609.5500","5888449"
"2013-12-31","2499.0000","2557.5500","2391.1499","2534.6001","4481172"
"2013-11-29","2456.0000","2500.0000","2377.1001","2484.8000","4581214"
"2013-10-31","2372.9500","2545.1499","2354.0000","2456.3999","6752780"
"2013-09-30","2271.6001","2474.3999","2194.2000","2381.1499","5434164"
"2013-08-30","2300.0000","2367.0000","2027.0000","2292.8999","6892056"
"2013-07-31","2217.8999","2404.8000","2135.8000","2281.2000","8992642"
"2013-06-28","2093.1001","2233.8999","2034.2000","2218.8501","6279834"
"2013-05-31","2023.1000","2152.0000","1970.0000","2092.0000","9317904"
"2013-04-30","1779.0000","2038.6500","1768.2500","2028.2000","7550136"
"2013-03-28","1752.0000","1834.0000","1720.4000","1766.5000","4560991"
"2013-02-28","1922.0000","1961.0000","1725.1000","1755.4500","8459315"
"2013-01-31","1831.6000","1970.0000","1821.1000","1915.9000","9403058"
"2012-12-31","1822.2500","1915.5000","1811.0000","1829.7500","6073882"
"2012-11-30","1767.0000","1830.0000","0.0000","1819.4000","5993543"
"2012-10-31","1650.0000","1782.0000","1527.5500","1756.5000","6434397"
"2012-09-28","1675.0500","1815.0000","0.0000","1645.6500","9072679"
"2012-08-31","1615.0000","1708.0000","1615.0000","1677.6000","4550446"
"2012-07-31","1636.0000","1719.8000","1590.5000","1614.9500","8507385"
"2012-06-29","1687.9000","1687.9000","1526.4000","1648.1500","7748008"
"2012-05-31","1764.2500","1780.7500","1631.2500","1685.6000","5538092"
"2012-04-30","1774.0000","1815.8500","1685.8500","1762.9500","5268189"
"2012-03-30","1631.0000","1779.0000","0.0000","1764.7500","5837858"
"2012-02-29","1694.0000","1698.8000","1592.0000","1642.7000","9384189"
"2012-01-31","1584.9500","1705.0000","0.0000","1689.7500","6338037"
"2011-12-30","1598.0000","1639.0000","1531.3500","1577.9500","7439603"
"2011-11-30","1645.1000","1657.4500","1500.0000","1577.5000","6605582"
