"timestamp","open","high","low","close","adjusted close","volume","dividend amount"
"2017-07-21","575.0000","591.5000","567.5000","575.9500","570.3853","9158282","0.0000"
"2017-07-14","557.7500","578.9500","557.7500","572.5500","567.0181","12708763","0.0000"
"2017-07-07","556.0000","560.6000","543.4500","549.0000","543.6957","15320022","0.0000"
"2017-06-30","547.0000","560.9500","534.1000","555.7000","550.3309","22577363","0.0000"
"2017-06-23","533.0000","545.5000","519.7500","543.8000","538.5458","21962188","0.0000"
"2017-06-16","525.0000","552.0000","521.9000","529.1500","524.0375","29560915","0.0000"
"2017-06-09","520.0000","534.6000","503.0000","524.7000","519.6304","29540354","0.0000"
"2017-06-02","529.0000","529.0000","492.6500","514.8500","509.8756","89755597","0.0000"
"2017-05-26","654.0000","654.0000","564.0000","567.6500","562.1655","36584233","0.0000"
"2017-05-19","655.4000","656.9500","643.4500","653.1500","646.8394","9842593","0.0000"
"2017-05-12","630.9500","656.7000","626.7000","655.1000","648.7704","8182926","0.0000"
"2017-05-05","642.4000","644.2500","623.6000","630.2000","624.1111","11911990","0.0000"
"2017-04-28","635.0000","649.0000","632.0500","641.9500","635.7476","12506482","0.0000"
"2017-04-21","682.0000","683.0000","636.6000","639.6000","633.4203","14549266","0.0000"
"2017-04-13","667.0000","699.8500","661.2000","692.7500","686.0567","9055731","0.0000"
"2017-04-07","688.7500","696.7000","662.2000","665.9500","659.5157","11416959","0.0000"
"2017-03-31","701.0000","703.3500","684.6000","688.1500","681.5012","14095151","0.0000"
"2017-03-24","709.0000","711.0000","684.1500","703.9000","697.0991","10176757","0.0000"
"2017-03-17","693.5000","729.0500","677.1000","707.5000","700.6642","19058451","0.0000"
"2017-03-10","684.0000","691.1000","673.0000","682.9500","676.3514","12887925","0.0000"
"2017-03-03","674.1000","701.3000","671.1000","686.4500","679.8176","18438999","0.0000"
"2017-02-23","678.0000","686.4000","662.7500","674.5500","668.0326","14754686","0.0000"
"2017-02-17","656.5000","677.9500","621.5000","675.5000","668.9734","27955312","0.0000"
"2017-02-10","650.0000","689.5500","645.0000","655.0500","648.7210","19179130","0.0000"
"2017-02-03","640.0500","654.9000","618.4000","647.2500","640.9963","13707773","0.0000"
"2017-01-27","640.0000","646.7000","632.5000","640.5000","634.3116","10574046","0.0000"
"2017-01-20","651.0000","654.9000","640.0000","641.5500","635.3514","14140834","0.0000"
"2017-01-13","641.1000","657.4000","627.1000","653.0000","646.6908","16966854","0.0000"
"2017-01-06","633.0000","649.7500","627.0000","640.7500","634.5591","12042511","0.0000"
"2016-12-30","624.5500","632.0000","610.0000","630.0000","623.9130","16123878","0.0000"
"2016-12-23","644.0000","644.0000","608.0000","623.5000","617.4758","27188065","0.0000"
"2016-12-16","673.2000","692.6500","633.6000","647.3500","641.0953","30185694","0.0000"
"2016-12-09","722.0000","725.0000","658.8500","673.0000","666.4976","28972142","0.0000"
"2016-12-02","713.6500","730.9500","702.0000","720.3500","713.3901","16601750","0.0000"
"2016-11-25","692.0000","717.0000","676.0500","714.1500","707.2500","21140555","0.0000"
"2016-11-18","697.9500","705.5500","660.0000","688.8500","682.1944","20446463","0.0000"
"2016-11-11","676.0000","708.0000","571.9000","688.0000","681.3527","54065437","0.0000"
"2016-11-04","749.0000","749.0000","647.1000","651.5000","645.2053","28136187","0.0000"
"2016-10-28","749.9000","759.0000","736.1000","743.4000","736.2174","8732480","0.0000"
"2016-10-21","747.3000","759.0000","732.0000","747.7500","740.5253","8846986","0.0000"
"2016-10-14","749.2000","753.9000","735.1000","745.5000","738.2971","4846239","0.0000"
"2016-10-10","752.9500","758.0000","750.0000","755.4500","748.1509","1365905","0.0000"
"2016-10-07","750.0000","773.0000","748.8000","751.2000","743.9420","9570616","0.0000"
"2016-09-30","781.0000","784.2500","732.0000","742.7000","735.5241","13580529","0.0000"
"2016-09-23","784.5500","790.7500","776.3500","780.0500","772.5132","8433143","0.0000"
"2016-09-16","789.0000","796.2000","774.4000","783.8000","776.2270","10263614","0.0000"
"2016-09-09","786.0000","818.5000","776.5500","797.4500","789.7451","10576566","0.0000"
"2016-09-02","757.9000","784.3000","746.6000","782.3500","773.7968","10545430","0.0000"
"2016-08-26","784.2500","785.0000","752.7500","755.2500","746.9930","17328151","0.0000"
"2016-08-19","808.3500","808.3500","772.8000","783.8000","775.2309","13469197","0.0000"
"2016-08-12","842.0500","844.8500","785.2000","800.5500","791.7978","21989750","0.0000"
"2016-08-05","837.9000","854.9500","821.3000","841.9000","832.6957","10811418","0.0000"
"2016-07-29","788.0000","839.8000","787.0000","829.9500","820.8764","16150831","0.0000"
"2016-07-22","774.3000","806.0000","770.9000","786.6000","778.0002","16724659","0.0000"
"2016-07-15","789.0000","794.8500","764.1000","770.4000","761.9775","21331415","0.0000"
"2016-07-08","768.2500","785.0000","764.2500","777.5000","768.9998","9011562","0.0000"
"2016-07-01","757.0000","779.3500","753.3000","763.3500","755.0045","16937690","0.0000"
"2016-06-24","739.8500","765.0000","731.4000","754.7500","746.4985","22292705","0.0000"
"2016-06-17","738.5000","758.3500","733.1500","743.2000","735.0748","13161714","0.0000"
"2016-06-10","748.9000","750.0000","710.1500","741.4000","733.2945","23819132","0.0000"
"2016-06-03","831.0000","842.0000","735.0500","737.3500","729.2888","36361669","0.0000"
"2016-05-27","793.0000","828.0000","771.0000","824.9500","815.9311","11785765","0.0000"
"2016-05-20","799.9000","802.6000","790.0000","791.3500","782.6983","12359501","0.0000"
"2016-05-13","805.0000","811.8000","792.0000","795.0500","786.3579","11399266","0.0000"
"2016-05-06","813.7500","828.0000","780.0000","804.4000","795.6057","13944859","0.0000"
"2016-04-29","820.0000","821.1500","797.0000","811.3000","802.4302","16260792","0.0000"
"2016-04-22","833.1500","841.1500","818.1500","820.2000","811.2330","8301702","0.0000"
"2016-04-13","823.0000","835.9000","809.2000","833.0500","823.9425","7010853","0.0000"
"2016-04-08","817.2000","822.9000","798.0500","811.7500","802.8754","8928878","0.0000"
"2016-04-01","846.0000","846.0000","770.0000","815.1000","806.1887","21971029","0.0000"
"2016-03-23","820.5500","852.0000","816.8000","846.2000","836.9487","7614688","0.0000"
"2016-03-18","869.0000","876.5500","798.4000","816.0000","807.0789","14894959","0.0000"
"2016-03-11","859.8000","871.0000","836.9000","868.2000","858.7082","9808146","0.0000"
"2016-03-04","880.8000","880.8000","833.7000","856.8000","847.4328","13057790","0.0000"
"2016-02-26","871.9500","898.4500","849.6000","871.9000","862.3677","12797160","0.0000"
"2016-02-19","855.0000","876.5000","820.2000","864.2000","854.7519","11429836","0.0000"
"2016-02-12","855.0000","884.7000","802.4500","847.3500","838.0861","14396832","0.0000"
"2016-02-05","880.8000","888.3000","818.1500","857.5500","848.1746","13097283","0.0000"
"2016-01-29","795.0000","878.0000","794.4500","872.9500","863.4063","15592815","0.0000"
"2016-01-22","787.0000","805.0000","764.0000","789.2000","780.5719","15829371","0.0000"
"2016-01-15","789.5000","804.6500","779.1000","787.1000","778.4948","14264163","0.0000"
"2016-01-08","813.9000","821.3000","778.6500","794.1500","785.4678","10586767","0.0000"
"2016-01-01","791.6500","826.0000","791.6500","815.5500","806.6338","12486662","0.0000"
"2015-12-24","738.0000","798.4000","731.0000","790.8500","782.2038","24751371","0.0000"
"2015-12-18","758.8500","809.0000","753.6500","790.1500","781.5115","16659895","0.0000"
"2015-12-11","765.3000","781.5000","733.3000","757.8000","749.5151","23079142","0.0000"
"2015-12-04","732.5000","773.9000","721.5000","755.4000","747.1414","44742468","0.0000"
"2015-11-27","726.0000","742.3500","704.0000","739.8500","731.7614","28542743","0.0000"
"2015-11-20","743.0000","761.3000","723.9000","725.8500","717.9144","19137809","0.0000"
"2015-11-13","745.1000","752.4000","736.0000","740.6000","732.5032","4665553","0.0000"
"2015-11-10","761.0000","771.8500","724.0500","731.9500","723.9478","14928382","0.0000"
"2015-11-06","875.0500","878.1500","800.5500","803.4000","794.6166","13606931","0.0000"
"2015-10-30","890.0000","912.4500","875.5500","889.5500","879.8248","12267207","0.0000"
"2015-10-23","895.0000","913.1000","883.0500","884.6000","874.9288","7070582","0.0000"
"2015-10-16","910.0000","914.9500","874.0000","890.5000","877.8367","8442900","0.0000"
"2015-10-09","899.0000","933.9500","880.2000","906.2000","893.3135","12391224","0.0000"
"2015-10-01","895.0000","895.0000","840.2500","891.0000","878.3297","11139270","0.0000"
"2015-09-24","908.3000","912.9500","888.2500","891.9000","879.2169","13095041","0.0000"
"2015-09-18","854.2000","920.8000","845.3500","905.2000","892.3278","17298350","0.0000"
"2015-09-11","860.1500","866.0000","815.0000","846.0500","834.0189","13026168","0.0000"
"2015-09-04","882.4000","917.0000","852.6500","857.7000","845.5032","28087049","0.0000"
"2015-08-28","909.0000","940.0000","850.0000","886.4500","873.8444","25021776","0.0000"
"2015-08-21","909.0000","966.0000","885.7500","937.9000","924.5628","21977636","0.0000"
"2015-08-14","854.8000","914.7000","831.0000","897.7000","884.9344","16810591","0.0000"
"2015-08-07","822.0000","857.4000","820.0000","851.9500","839.8350","13180927","0.0000"
"2015-07-31","833.7000","839.8000","810.0500","822.4000","810.7052","16229133","0.0000"
"2015-07-24","952.8500","953.7000","795.2500","836.2000","824.3089","51637658","0.0000"
"2015-07-17","909.9000","957.0000","905.5500","947.6500","934.1741","11402332","0.0000"
"2015-07-10","862.0500","907.8000","861.5000","901.5500","888.7297","12033223","0.0000"
"2015-07-03","852.0000","886.4000","836.3000","871.0000","858.6141","11379305","0.0000"
"2015-06-26","850.9000","880.7500","850.1500","867.2000","854.8682","18830449","0.0000"
"2015-06-19","816.4000","862.8000","810.1500","845.9500","833.9203","16127608","0.0000"
"2015-06-12","850.0000","854.0000","807.2500","813.5500","801.9810","17099485","0.0000"
"2015-06-05","915.5500","917.8000","818.6000","847.9000","835.8427","39279571","0.0000"
"2015-05-29","1003.0000","1010.0000","946.5500","966.1000","952.3617","22157592","0.0000"
"2015-05-22","947.4000","1008.9000","943.3000","1003.7500","989.4764","15811234","0.0000"
"2015-05-15","950.5000","968.4500","926.2500","946.3500","932.8926","17287038","0.0000"
"2015-05-08","949.0000","960.0000","920.0500","940.2500","926.8793","25951469","0.0000"
"2015-04-30","951.5000","957.3000","912.2500","938.8500","925.4992","36792469","0.0000"
"2015-04-24","1048.0000","1066.9000","930.0000","947.4000","933.9277","299424234","0.0000"
"2015-04-17","1120.1000","1161.4000","1028.7500","1037.7500","1022.9929","11614371","0.0000"
"2015-04-10","1102.7000","1200.8000","1090.0000","1119.7500","1103.8268","17540503","0.0000"
"2015-04-01","1021.1500","1094.0000","1009.0000","1081.1500","1065.7758","7657066","0.0000"
"2015-03-27","1036.9000","1067.8000","1002.1000","1011.2000","996.8204","13763293","0.0000"
"2015-03-20","1014.1000","1075.0000","1010.1500","1026.6500","1012.0507","9786320","0.0000"
"2015-03-13","1024.3500","1055.5000","1006.5500","1011.6000","997.2147","10584845","0.0000"
"2015-03-05","914.0000","1045.9500","0.0000","1038.7500","1023.9786","25585938","0.0000"
"2015-02-20","918.0000","930.9000","907.3000","913.2000","900.2139","6516011","0.0000"
"2015-02-13","926.8000","952.0000","911.0000","940.5500","927.1751","6737190","0.0000"
"2015-02-06","925.0000","965.9500","919.0500","926.8500","913.6699","11765487","0.0000"
"2015-01-30","939.9000","939.9500","891.0000","917.7500","904.6993","8743334","0.0000"
"2015-01-23","855.0000","938.7000","853.1000","926.8000","913.6205","13427872","0.0000"
"2015-01-16","832.4500","854.4000","817.0000","849.7500","837.6663","7252452","0.0000"
"2015-01-09","826.1000","836.0000","800.0000","830.0500","818.2463","6943104","0.0000"
"2015-01-02","810.0000","830.5000","810.0000","826.2500","814.5005","4535669","0.0000"
"2014-12-26","809.0000","822.3500","800.0000","811.1500","799.6152","7478622","0.0000"
"2014-12-19","839.0000","851.9500","798.3500","807.8500","796.3621","10297049","0.0000"
"2014-12-12","821.0000","854.4500","820.0500","843.3500","831.3573","12539763","0.0000"
"2014-12-05","853.9000","856.5000","819.1500","821.5500","809.8672","8899908","0.0000"
"2014-11-28","840.0000","853.7000","832.3000","839.7000","827.7593","12440928","0.0000"
"2014-11-21","885.0500","896.9000","839.0000","841.0000","829.0407","13779460","0.0000"
"2014-11-14","897.0000","932.5000","880.1500","886.7500","874.1401","14610300","0.0000"
"2014-11-07","848.0000","896.5000","836.1000","894.3000","881.5828","7225701","0.0000"
"2014-10-31","805.4000","849.9500","790.0000","845.4000","833.3781","12812592","0.0000"
"2014-10-22","802.0000","815.0000","792.1000","806.2500","794.7849","4074016","0.0000"
"2014-10-17","813.6000","827.6500","791.9500","798.3500","786.9972","6182289","0.0000"
"2014-10-10","857.1500","868.8000","794.2500","821.3500","809.6701","9125031","0.0000"
"2014-10-01","808.0000","865.4000","808.0000","860.8000","848.5591","10552460","0.0000"
"2014-09-26","800.0000","821.4500","748.0000","806.6000","795.1299","21400536","0.0000"
"2014-09-19","804.0000","824.7500","786.8000","807.1500","795.6721","16185159","0.0000"
"2014-09-12","858.1000","872.3000","788.1000","806.1000","794.6370","15226536","0.0000"
"2014-09-05","861.0000","878.4000","839.0000","857.8500","844.1749","8152608","0.0000"
"2014-08-28","860.2500","875.4500","849.2000","855.2500","841.6163","7190680","0.0000"
"2014-08-22","811.0000","867.4000","803.0000","856.6500","842.9941","9064643","0.0000"
"2014-08-14","764.0000","816.6000","758.5500","814.8500","801.8604","8002954","0.0000"
"2014-08-08","770.0000","779.9000","743.3000","760.4000","748.2784","6535544","0.0000"
"2014-08-01","783.0000","800.0000","765.1000","768.8000","756.5444","9325949","0.0000"
"2014-07-25","750.8000","785.0000","741.1000","782.2000","769.7310","6316328","0.0000"
"2014-07-18","746.5000","753.0000","724.0000","742.2500","730.4177","7779519","0.0000"
"2014-07-11","716.1000","753.6000","707.1000","744.0500","732.1890","14279875","0.0000"
"2014-07-04","668.0000","720.0000","664.2500","709.8000","698.4850","12022625","0.0000"
"2014-06-27","632.9500","674.9500","625.0000","660.8500","650.3153","10126600","0.0000"
"2014-06-20","625.0000","654.3500","625.0000","631.3000","621.2364","10109878","0.0000"
"2014-06-13","600.0000","638.5000","593.4500","629.7000","619.6619","14596140","0.0000"
"2014-06-06","614.0000","614.0000","593.0000","599.6500","590.0909","10404179","0.0000"
"2014-05-30","604.0000","616.0500","581.8500","610.6500","600.9156","20918358","0.0000"
"2014-05-23","613.0000","622.5500","572.0000","584.3000","574.9856","14730778","0.0000"
"2014-05-16","624.0000","634.5500","603.4500","613.5000","603.7201","11317216","0.0000"
"2014-05-09","622.3000","637.5000","618.6000","624.1000","614.1512","7724819","0.0000"
"2014-05-02","621.1000","643.9500","621.1000","629.9000","619.8588","8913536","0.0000"
"2014-04-25","628.7000","635.0000","616.5000","622.0000","612.0847","7204489","0.0000"
"2014-04-17","632.0000","633.9000","612.1000","625.0500","615.0859","6569748","0.0000"
"2014-04-11","580.0000","643.0000","573.7500","628.1500","618.1367","34189474","0.0000"
"2014-04-04","568.0000","584.6000","566.0000","571.8000","562.6848","12300307","0.0000"
"2014-03-28","585.0000","595.9000","0.0000","563.2000","554.2220","22466829","0.0000"
"2014-03-14","608.0000","611.4000","552.5500","582.0500","572.7715","23987742","0.0000"
"2014-03-07","649.0000","653.3500","608.3500","612.3000","602.5392","8302004","0.0000"
"2014-02-28","612.0000","647.9000","612.0000","644.7000","634.4228","7274998","0.0000"
"2014-02-21","610.0000","628.8000","601.1000","615.1500","605.3439","6760976","0.0000"
"2014-02-14","605.5000","626.5000","604.0000","609.0500","599.3410","11933626","0.0000"
"2014-02-07","588.2000","603.8000","581.5000","601.6500","592.0591","10789550","0.0000"
"2014-01-31","597.9500","613.8000","580.0500","588.7000","579.3156","10367613","0.0000"
"2014-01-24","595.0000","614.7000","576.6500","603.6000","593.9779","10299535","0.0000"
"2014-01-17","610.0000","615.2500","590.0000","594.0000","584.5309","7961381","0.0000"
"2014-01-10","583.0000","617.7000","579.4500","609.4000","599.6855","11662986","0.0000"
"2014-01-03","576.0000","585.0000","565.6000","579.7000","570.4590","5215215","0.0000"
"2013-12-27","575.9000","584.8000","565.2500","575.9500","566.7687","6191547","0.0000"
"2013-12-20","570.1500","587.3500","553.5500","578.9000","569.6718","9247815","0.0000"
"2013-12-13","597.0000","597.0000","568.5500","571.1500","562.0453","9174847","0.0000"
"2013-12-06","572.0000","601.9000","572.0000","581.3000","572.0334","10315687","0.0000"
"2013-11-29","580.0000","591.2000","562.6000","572.0000","562.8817","8159716","0.0000"
"2013-11-22","608.4000","615.4500","568.3000","574.9500","565.7847","7881532","0.0000"
"2013-11-14","599.9000","623.4000","592.2500","598.7500","589.2053","8187846","0.0000"
"2013-11-08","605.9000","612.7500","585.1000","601.4500","591.8622","6459062","0.0000"
"2013-11-01","612.0000","621.8500","598.2500","604.6000","594.9620","6997956","0.0000"
"2013-10-25","635.0000","645.0000","602.6000","610.8500","601.1124","8964992","0.0000"
"2013-10-18","628.4000","634.1000","615.4500","632.1500","622.0729","5495803","0.0000"
"2013-10-11","600.0000","651.9000","596.9000","625.9500","615.9717","10290376","0.0000"
"2013-10-04","592.0000","610.0000","584.1000","600.4500","590.8782","7558757","0.0000"
"2013-09-27","566.0000","597.5000","544.2000","589.8500","580.4471","11351308","0.0000"
"2013-09-20","576.3000","584.6500","535.5500","566.1000","557.0757","10335433","0.0000"
"2013-09-13","535.0000","570.9000","528.2000","563.7500","552.2384","6953816","0.0000"
"2013-09-06","523.7000","534.8000","500.0000","528.5500","517.7571","7235615","0.0000"
"2013-08-30","514.0000","541.0000","476.0000","521.2000","510.5572","13370028","0.0000"
"2013-08-23","547.0000","547.0000","475.3500","507.3500","496.9901","13477362","0.0000"
"2013-08-16","521.0000","559.0000","521.0000","542.4500","531.3733","9511872","0.0000"
"2013-08-08","563.9000","563.9000","495.0000","505.7000","495.3737","6707321","0.0000"
"2013-08-02","565.0000","581.1000","550.4500","555.2000","543.8629","8252044","0.0000"
"2013-07-26","540.0750","565.5000","534.0000","558.6500","547.2425","11338342","0.0000"
"2013-07-19","550.0250","566.2500","536.8500","540.0750","529.0468","10189832","0.0000"
"2013-07-12","518.0000","557.5000","513.5000","554.3500","543.0303","7803906","0.0000"
"2013-07-05","505.7750","558.3000","495.9750","517.8750","507.3001","7586262","0.0000"
"2013-06-28","474.0000","508.0500","467.9500","505.7750","495.4471","13640440","0.0000"
"2013-06-21","477.5000","492.9500","471.5000","474.2500","464.5659","10571424","0.0000"
"2013-06-14","509.0000","509.9000","457.8500","476.7750","467.0394","15586578","0.0000"
"2013-06-07","517.0000","523.4250","494.2500","506.2250","495.8880","11401006","0.0000"
"2013-05-31","485.0000","542.4000","480.9750","522.0500","511.3898","21610662","0.0000"
"2013-05-24","487.3500","508.2500","479.3500","484.4250","474.5331","10605340","0.0000"
"2013-05-17","479.8500","490.8750","469.0000","483.0750","473.2107","9395918","0.0000"
"2013-05-10","496.1500","499.4250","464.0750","467.5250","457.9782","8230028","0.0000"
"2013-05-03","482.0000","494.7000","467.9000","492.3500","482.2963","7687330","0.0000"
"2013-04-26","461.0000","492.8500","457.9500","478.0500","468.2883","10574342","0.0000"
"2013-04-18","436.5000","462.4500","433.0000","458.1250","448.7702","6661604","0.0000"
"2013-04-12","429.7500","441.0000","423.1500","434.8750","425.9949","7957926","0.0000"
"2013-04-05","408.0250","438.5500","405.0000","429.6750","420.9012","8411048","0.0000"
"2013-03-28","413.5750","414.9000","407.1500","409.4750","401.1136","5614192","0.0000"
"2013-03-22","414.7500","424.4000","409.7500","410.2500","401.8728","10262870","0.0000"
"2013-03-15","410.0000","421.7250","408.2500","416.8000","408.2890","11901496","0.0000"
"2013-03-08","399.0000","411.4500","395.9000","408.9750","400.6238","7837810","0.0000"
"2013-03-01","406.0000","413.0000","392.8250","399.6750","391.5137","10193748","0.0000"
"2013-02-22","393.5000","406.9750","388.3000","405.7750","397.4892","8749894","0.0000"
"2013-02-15","375.6500","394.1500","373.0000","393.1000","385.0730","10436048","0.0000"
"2013-02-08","359.0250","380.0000","357.5000","373.0500","365.4324","13047802","0.0000"
"2013-02-01","365.0000","365.1750","351.6250","359.9500","352.5999","4149254","0.0000"
"2013-01-25","356.2500","366.4250","347.0000","364.3500","356.9101","10295426","0.0000"
"2013-01-18","370.2250","370.2250","353.0000","356.0250","348.7550","7376742","0.0000"
"2013-01-11","370.4000","383.3250","367.5500","369.6250","362.0773","8558026","0.0000"
"2013-01-04","369.8000","374.9000","363.2250","367.5750","360.0692","4098272","0.0000"
"2012-12-28","366.4500","381.5500","362.7000","369.7500","362.1998","4676574","0.0000"
"2012-12-21","357.0500","387.9500","357.0500","364.7250","357.2774","10148412","0.0000"
"2012-12-14","350.0000","368.4750","347.5000","359.4750","352.1346","9234420","0.0000"
"2012-12-07","353.7750","355.8250","346.4500","349.9500","342.8041","6538892","0.0000"
"2012-11-30","354.6250","357.4750","346.4500","354.9250","347.6775","5271004","0.0000"
"2012-11-23","338.0000","354.0000","336.0000","352.6500","345.4490","6974228","0.0000"
"2012-11-16","343.0000","345.2500","328.0000","339.5000","332.5675","3492714","0.0000"
"2012-11-12","350.8750","357.0000","0.0000","345.9750","338.9103","8645974","0.0000"
"2012-11-02","342.0000","353.8000","338.5000","348.4750","341.3592","5594598","0.0000"
"2012-10-25","347.4500","351.8250","340.2500","347.4500","340.3551","3661482","0.0000"
"2012-10-19","359.3500","361.5000","342.0500","347.4000","340.3062","8853518","0.0000"
"2012-10-12","344.5000","364.4500","342.9250","356.6250","349.3428","13609254","0.0000"
"2012-10-05","350.0000","352.5000","325.0000","341.2750","334.3062","9678022","0.0000"
"2012-09-28","334.0000","349.9000","333.0000","347.7750","340.6735","11394986","0.0000"
"2012-09-21","340.6250","342.3000","330.6250","334.7500","327.9145","11558544","0.0000"
"2012-09-14","335.0500","347.7500","0.0000","339.0750","332.1512","15202042","0.0000"
"2012-08-31","333.7500","343.5000","330.2500","334.2000","327.3758","8364190","0.0000"
"2012-08-24","331.0000","338.2500","327.7750","332.8000","326.0043","6947210","0.0000"
"2012-08-17","340.0000","344.5250","329.0500","330.5250","323.7758","7972052","0.0000"
"2012-08-10","331.5000","344.9500","331.2500","337.7250","326.7055","8900646","0.0000"
