"timestamp","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient"
"2016-05-19","797.0000","797.7000","790.0000","792.5000","783.8358","3114189","0.0000","1.0000"
"2016-05-18","798.9500","799.0500","791.0000","795.3000","786.6052","2244494","0.0000","1.0000"
"2016-05-17","801.0000","802.6000","796.5000","799.9000","791.1548","2505291","0.0000","1.0000"
"2016-05-16","799.9000","802.0000","791.7000","797.8500","789.1273","2035038","0.0000","1.0000"
"2016-05-13","805.3500","805.3500","792.5000","795.0500","786.3579","2454738","0.0000","1.0000"
"2016-05-12","795.1000","805.7000","795.1000","803.5500","794.7650","1962391","0.0000","1.0000"
"2016-05-11","799.0000","806.0000","792.0000","796.3000","787.5942","2268518","0.0000","1.0000"
"2016-05-10","806.0000","811.0000","800.3000","802.1500","793.3802","2156929","0.0000","1.0000"
"2016-05-09","805.0000","811.8000","796.0000","805.3000","796.4959","2556690","0.0000","1.0000"
"2016-05-06","809.9500","815.0000","802.2500","804.4000","795.6057","1464262","0.0000","1.0000"
"2016-05-05","825.5500","828.0000","806.5000","810.4500","801.5895","3065087","0.0000","1.0000"
"2016-05-04","799.0000","806.4000","787.0500","804.2000","795.4079","2523074","0.0000","1.0000"
"2016-05-03","808.2000","813.6000","780.0000","798.2500","789.5229","5809209","0.0000","1.0000"
"2016-05-02","813.7500","816.1500","804.5000","811.8000","802.9248","1083227","0.0000","1.0000"
"2016-04-29","805.0000","813.3000","802.0000","811.3000","802.4302","2339763","0.0000","1.0000"
"2016-04-28","819.0000","819.0000","800.0000","801.9500","793.1825","4828596","0.0000","1.0000"
"2016-04-27","814.0000","816.1000","809.2000","813.9500","805.0513","1364080","0.0000","1.0000"
"2016-04-26","805.0000","817.6000","797.0000","814.4000","805.4963","4083983","0.0000","1.0000"
"2016-04-25","820.0000","821.1500","802.0000","808.8500","800.0070","3644370","0.0000","1.0000"
"2016-04-22","827.0000","828.4500","818.1500","820.2000","811.2330","2527855","0.0000","1.0000"
"2016-04-21","831.6500","837.9000","826.8000","832.9000","823.7941","1381380","0.0000","1.0000"
"2016-04-20","836.1000","836.1000","825.2000","828.5500","819.4917","2134965","0.0000","1.0000"
"2016-04-18","833.1500","841.1500","827.3000","837.8000","828.6405","2257502","0.0000","1.0000"
"2016-04-13","826.1000","835.9000","823.0000","833.0500","823.9425","2310970","0.0000","1.0000"
"2016-04-12","819.7000","827.0500","816.3500","823.6000","814.5958","1942717","0.0000","1.0000"
"2016-04-11","823.0000","826.0000","809.2000","817.3000","808.3646","2757166","0.0000","1.0000"
"2016-04-08","807.0500","817.4500","807.0500","811.7500","802.8754","1088142","0.0000","1.0000"
"2016-04-07","810.0000","822.9000","805.1000","811.7000","802.8259","2221164","0.0000","1.0000"
"2016-04-06","804.5000","811.1000","798.0500","809.5500","800.6993","1809628","0.0000","1.0000"
"2016-04-05","816.0000","816.4500","799.5000","800.8000","792.0450","2570634","0.0000","1.0000"
"2016-04-04","817.2000","821.0000","811.1000","815.0500","806.1392","1239310","0.0000","1.0000"
"2016-04-01","821.0000","824.0000","809.4000","815.1000","806.1887","1654746","0.0000","1.0000"
"2016-03-31","811.9000","829.6500","811.9000","820.0000","811.0352","5230705","0.0000","1.0000"
"2016-03-30","811.9000","815.5500","801.0500","811.7000","802.8259","3020735","0.0000","1.0000"
"2016-03-29","809.2500","811.8500","770.0000","794.3500","785.6655","7468509","0.0000","1.0000"
"2016-03-28","846.0000","846.0000","803.0000","809.2500","800.4027","4596334","0.0000","1.0000"
"2016-03-23","844.7000","852.0000","834.6000","846.2000","836.9487","2331768","0.0000","1.0000"
"2016-03-22","835.0500","847.0000","831.9000","844.6000","835.3661","2105722","0.0000","1.0000"
"2016-03-21","820.5500","838.0500","816.8000","836.4500","827.3053","3177198","0.0000","1.0000"
"2016-03-18","825.0500","825.9000","798.4000","816.0000","807.0789","5270631","0.0000","1.0000"
"2016-03-17","842.0000","843.9000","821.8000","827.2500","818.2059","2605930","0.0000","1.0000"
"2016-03-16","845.5000","847.4500","821.6500","835.7500","826.6129","2521867","0.0000","1.0000"
"2016-03-15","861.5000","861.5000","840.6000","843.1500","833.9321","2357014","0.0000","1.0000"
"2016-03-14","869.0000","876.5500","858.6000","862.2000","852.7737","2139517","0.0000","1.0000"
"2016-03-11","854.9000","870.0000","843.6000","868.2000","858.7082","2329088","0.0000","1.0000"
"2016-03-10","864.4500","868.0000","846.5000","865.0500","855.5927","2042250","0.0000","1.0000"
"2016-03-09","860.0000","863.7000","836.9000","860.9000","851.4880","3139226","0.0000","1.0000"
"2016-03-08","859.8000","871.0000","851.2500","858.6000","849.2131","2297582","0.0000","1.0000"
"2016-03-04","872.0000","874.5000","852.6000","856.8000","847.4328","1525260","0.0000","1.0000"
"2016-03-03","859.9000","873.8500","852.6000","870.9000","861.3787","2447143","0.0000","1.0000"
"2016-03-02","876.0000","877.1000","850.0000","851.8500","842.5369","3184958","0.0000","1.0000"
"2016-03-01","861.7000","873.0000","851.3000","868.4000","858.9060","2354037","0.0000","1.0000"
"2016-02-29","880.8000","880.8000","833.7000","853.9000","844.5645","3546392","0.0000","1.0000"
"2016-02-26","885.0000","890.0000","869.1000","871.9000","862.3677","2409042","0.0000","1.0000"
"2016-02-25","857.4500","880.0000","855.5500","875.3500","865.7800","3898475","0.0000","1.0000"
"2016-02-24","866.3500","870.0000","849.6000","854.5500","845.2074","1716644","0.0000","1.0000"
"2016-02-23","884.7000","898.4500","866.2500","871.1000","861.5765","2470030","0.0000","1.0000"
"2016-02-22","871.9500","885.8000","868.0000","882.4500","872.8024","2302969","0.0000","1.0000"
"2016-02-19","870.4000","870.4000","857.0000","864.2000","854.7519","1561649","0.0000","1.0000"
"2016-02-18","869.7000","876.5000","858.1000","870.4500","860.9336","2342525","0.0000","1.0000"
"2016-02-17","831.9500","859.3500","828.0000","855.8000","846.4437","1975343","0.0000","1.0000"
"2016-02-16","850.6000","857.1500","820.2000","827.8000","818.7498","1957372","0.0000","1.0000"
"2016-02-15","855.0000","867.0000","845.1000","850.2000","840.9050","3592947","0.0000","1.0000"
"2016-02-12","845.0000","884.7000","802.4500","847.3500","838.0861","5260215","0.0000","1.0000"
"2016-02-11","851.0000","858.9000","827.0000","830.4000","821.3214","2067334","0.0000","1.0000"
"2016-02-10","851.0500","865.7500","838.2000","855.7500","846.3943","3530848","0.0000","1.0000"
"2016-02-09","830.0000","860.9000","828.1000","854.0500","844.7129","2340243","0.0000","1.0000"
"2016-02-08","855.0000","864.8000","830.0000","835.6500","826.5140","1198192","0.0000","1.0000"
"2016-02-05","839.0000","860.0000","836.5500","857.5500","848.1746","2250196","0.0000","1.0000"
"2016-02-04","840.0000","847.8000","818.1500","835.6000","826.4646","2287218","0.0000","1.0000"
"2016-02-03","836.8000","855.0000","829.3000","834.9000","825.7723","2630864","0.0000","1.0000"
"2016-02-02","879.8500","883.3500","831.1000","835.1500","826.0195","2676955","0.0000","1.0000"
"2016-02-01","880.8000","888.3000","861.9000","872.3000","862.7634","3252050","0.0000","1.0000"
"2016-01-29","843.0000","878.0000","839.1000","872.9500","863.4063","4709689","0.0000","1.0000"
"2016-01-28","817.0000","836.8000","817.0000","834.1500","825.0305","4368190","0.0000","1.0000"
"2016-01-27","817.0000","823.2500","809.3000","821.1500","812.1726","3609838","0.0000","1.0000"
"2016-01-25","795.0000","814.9000","794.4500","807.2500","798.4245","2905098","0.0000","1.0000"
"2016-01-22","779.0000","794.0000","773.3000","789.2000","780.5719","1970106","0.0000","1.0000"
"2016-01-21","800.0000","803.4000","764.0000","773.1500","764.6973","3264178","0.0000","1.0000"
"2016-01-20","785.5000","805.0000","775.6000","792.6000","783.9347","4222563","0.0000","1.0000"
"2016-01-19","786.0000","796.8000","781.2500","793.9000","785.2205","2169752","0.0000","1.0000"
"2016-01-18","787.0000","797.5000","775.0000","784.9500","776.3683","4202772","0.0000","1.0000"
"2016-01-15","797.7500","799.0000","780.2000","787.1000","778.4948","2370237","0.0000","1.0000"
"2016-01-14","789.8000","796.4000","785.7000","791.8500","783.1929","3233849","0.0000","1.0000"
"2016-01-13","795.0000","804.6500","781.5000","796.6000","787.8909","3447651","0.0000","1.0000"
"2016-01-12","784.0000","794.0000","784.0000","788.1500","779.5333","1787888","0.0000","1.0000"
"2016-01-11","789.5000","804.5000","779.1000","782.2500","773.6979","3424538","0.0000","1.0000"
"2016-01-08","795.0000","805.8000","786.0000","794.1500","785.4678","2315237","0.0000","1.0000"
"2016-01-07","788.0000","799.0000","778.6500","783.8000","775.2309","2082334","0.0000","1.0000"
"2016-01-06","805.0000","805.8000","790.7500","791.9500","783.2918","2168214","0.0000","1.0000"
"2016-01-05","807.0000","807.0000","792.0500","800.5000","791.7484","1632394","0.0000","1.0000"
"2016-01-04","813.9000","821.3000","795.1000","799.1000","790.3636","2388588","0.0000","1.0000"
"2016-01-01","810.0500","817.9000","806.2000","815.5500","806.6338","986728","0.0000","1.0000"
"2015-12-31","812.0000","825.0000","804.1000","820.1500","811.1835","2590518","0.0000","1.0000"
"2015-12-30","814.0000","826.0000","806.4500","810.1500","801.2928","1919186","0.0000","1.0000"
"2015-12-29","815.0000","819.9000","805.5000","811.3500","802.4797","2702847","0.0000","1.0000"
"2015-12-28","791.6500","815.0000","791.6500","811.6000","802.7270","4287383","0.0000","1.0000"
"2015-12-24","797.0000","798.4000","786.4000","790.8500","782.2038","2053955","0.0000","1.0000"
"2015-12-23","771.0000","793.5000","770.0000","790.4000","781.7587","6651886","0.0000","1.0000"
"2015-12-22","756.2000","768.9000","756.2000","763.7000","755.3507","3734881","0.0000","1.0000"
"2015-12-21","738.0000","756.8000","731.0000","754.2000","745.9545","12310649","0.0000","1.0000"
"2015-12-18","799.6000","809.0000","787.2000","790.1500","781.5115","4125199","0.0000","1.0000"
"2015-12-17","791.0500","805.0000","788.0000","802.2500","793.4791","3491346","0.0000","1.0000"
"2015-12-16","780.0000","785.5000","775.8000","784.1000","775.5276","2864795","0.0000","1.0000"
"2015-12-15","775.0000","781.4500","769.2000","773.7500","765.2908","3549320","0.0000","1.0000"
"2015-12-14","758.8500","773.0000","753.6500","768.6000","760.1971","2629235","0.0000","1.0000"
"2015-12-11","759.6500","766.0000","748.5000","757.8000","749.5151","2852880","0.0000","1.0000"
"2015-12-10","769.8500","769.8500","733.3000","756.8000","748.5261","4496091","0.0000","1.0000"
"2015-12-09","772.5000","775.4000","750.1500","759.1500","750.8504","4935349","0.0000","1.0000"
"2015-12-08","776.0000","779.8500","767.5000","770.9000","762.4719","3655120","0.0000","1.0000"
"2015-12-07","765.3000","781.5000","762.0500","777.3500","768.8514","7139702","0.0000","1.0000"
"2015-12-04","722.5000","773.9000","721.5000","755.4000","747.1414","24605807","0.0000","1.0000"
"2015-12-03","729.8500","732.4000","724.0000","726.9000","718.9529","3079014","0.0000","1.0000"
"2015-12-02","739.0000","739.0000","725.0000","731.8000","723.7994","5136352","0.0000","1.0000"
"2015-12-01","732.0000","733.8000","727.0000","729.2500","721.2772","3183165","0.0000","1.0000"
"2015-11-30","732.5000","737.5000","727.3500","729.5000","721.5245","8738130","0.0000","1.0000"
"2015-11-27","742.0000","742.3500","731.0000","739.8500","731.7614","4475863","0.0000","1.0000"
"2015-11-26","716.8500","740.0000","716.5000","735.9000","727.8546","8438968","0.0000","1.0000"
"2015-11-24","717.0000","719.5500","704.0000","706.2000","698.4792","9846509","0.0000","1.0000"
"2015-11-23","726.0000","728.9000","713.5000","717.1000","709.2601","5781403","0.0000","1.0000"
"2015-11-20","739.8000","741.0000","723.9000","725.8500","717.9144","5345428","0.0000","1.0000"
"2015-11-19","758.0000","761.0000","738.4000","742.5000","734.3824","4059404","0.0000","1.0000"
"2015-11-18","755.0000","761.3000","748.5000","753.7500","745.5095","2521801","0.0000","1.0000"
"2015-11-17","746.0000","755.5500","743.9500","753.3500","745.1138","3853257","0.0000","1.0000"
"2015-11-16","743.0000","747.5000","732.5500","738.6500","730.5745","3357919","0.0000","1.0000"
"2015-11-13","745.1000","752.4000","736.0000","740.6000","732.5032","4665553","0.0000","1.0000"
"2015-11-10","753.1000","764.2000","724.0500","731.9500","723.9478","7024856","0.0000","1.0000"
"2015-11-09","761.0000","771.8500","744.9500","756.9500","748.6745","7903526","0.0000","1.0000"
"2015-11-06","816.0500","822.3500","800.5500","803.4000","794.6166","3763950","0.0000","1.0000"
"2015-11-05","848.0000","849.9000","809.0000","815.9500","807.0294","4038115","0.0000","1.0000"
"2015-11-04","867.0000","874.5000","850.0000","852.5000","843.1798","2275409","0.0000","1.0000"
"2015-11-03","870.0000","877.8000","862.8000","868.5500","859.0544","1547053","0.0000","1.0000"
"2015-11-02","875.0500","878.1500","857.5500","865.3500","855.8893","1982404","0.0000","1.0000"
"2015-10-30","880.2000","893.0000","876.7000","889.5500","879.8248","2387217","0.0000","1.0000"
"2015-10-29","902.0000","902.0000","875.5500","878.9000","869.2912","3272915","0.0000","1.0000"
"2015-10-28","903.0000","907.5000","895.0500","901.5500","891.6936","1939812","0.0000","1.0000"
"2015-10-27","888.0000","912.4500","885.0000","908.6500","898.7160","2896574","0.0000","1.0000"
"2015-10-26","890.0000","894.1000","886.1000","888.8000","879.0829","1770689","0.0000","1.0000"
"2015-10-23","901.9500","903.8500","883.0500","884.6000","874.9288","1916780","0.0000","1.0000"
"2015-10-21","901.9000","902.2500","886.5000","889.0000","879.2808","1272841","0.0000","1.0000"
"2015-10-20","911.0000","913.1000","899.7000","902.5500","889.7154","1880891","0.0000","1.0000"
"2015-10-19","895.0000","911.0000","886.5500","905.9500","893.0671","2000070","0.0000","1.0000"
"2015-10-16","888.0000","892.0000","881.0000","890.5000","877.8367","1209569","0.0000","1.0000"
"2015-10-15","889.9500","892.5000","880.0500","888.0000","875.3723","2180779","0.0000","1.0000"
"2015-10-14","884.1000","894.0000","881.6000","883.7000","871.1335","1468468","0.0000","1.0000"
"2015-10-13","894.0000","896.7500","874.0000","881.6000","869.0633","1526300","0.0000","1.0000"
"2015-10-12","910.0000","914.9500","883.2000","892.0000","879.3154","2057784","0.0000","1.0000"
"2015-10-09","922.5000","922.8000","901.2000","906.2000","893.3135","1963120","0.0000","1.0000"
"2015-10-08","930.0000","933.9500","910.6000","915.6500","902.6291","2018360","0.0000","1.0000"
"2015-10-07","915.0000","928.7000","903.0000","926.2000","913.0291","2899026","0.0000","1.0000"
"2015-10-06","905.9500","915.9000","902.2500","909.9500","897.0103","2368600","0.0000","1.0000"
"2015-10-05","899.0000","902.2000","880.2000","897.9500","885.1809","3142118","0.0000","1.0000"
"2015-10-01","875.0000","895.0000","873.2500","891.0000","878.3297","2278061","0.0000","1.0000"
"2015-09-30","860.0000","872.0000","858.2000","868.4000","856.0511","2861245","0.0000","1.0000"
"2015-09-29","861.0000","861.0000","840.2500","848.2500","836.1876","2137288","0.0000","1.0000"
"2015-09-28","895.0000","895.0000","857.2000","861.0000","848.7563","3862676","0.0000","1.0000"
"2015-09-24","900.9000","900.9000","888.2500","891.9000","879.2169","4615659","0.0000","1.0000"
"2015-09-23","895.0000","905.2000","888.3000","896.7500","883.9980","1895163","0.0000","1.0000"
"2015-09-22","909.0000","909.0000","891.5500","900.6000","887.7932","3447182","0.0000","1.0000"
"2015-09-21","908.3000","912.9500","895.1000","899.9500","887.1525","3137037","0.0000","1.0000"
"2015-09-18","897.0000","920.8000","888.4500","905.2000","892.3278","5214357","0.0000","1.0000"
"2015-09-16","879.2000","891.8000","875.6500","887.2000","874.5837","5674983","0.0000","1.0000"
"2015-09-15","858.6000","871.5000","855.0000","866.7000","854.3752","3818309","0.0000","1.0000"
"2015-09-14","854.2000","858.9500","845.3500","857.0500","844.8625","2590701","0.0000","1.0000"
"2015-09-11","844.0000","851.9500","840.3500","846.0500","834.0189","2710761","0.0000","1.0000"
"2015-09-10","835.0000","844.0500","824.9000","839.7000","827.7593","2478514","0.0000","1.0000"
"2015-09-09","856.6500","860.0000","835.2000","839.0500","827.1183","2164371","0.0000","1.0000"
"2015-09-08","842.0000","850.0000","815.0000","844.6000","832.5895","3192919","0.0000","1.0000"
"2015-09-07","860.1500","866.0000","832.0000","836.5000","824.6047","2479603","0.0000","1.0000"
"2015-09-04","890.0000","890.0000","852.6500","857.7000","845.5032","3075607","0.0000","1.0000"
"2015-09-03","898.0000","901.9000","881.1000","884.9500","872.3658","2306749","0.0000","1.0000"
"2015-09-02","914.0000","917.0000","886.7000","890.1500","877.4918","4877084","0.0000","1.0000"
"2015-09-01","883.7000","916.0000","882.0000","901.9500","889.1240","4315484","0.0000","1.0000"
"2015-08-31","882.4000","911.4000","870.0000","898.9500","886.1666","13512125","0.0000","1.0000"
"2015-08-28","911.0000","916.5000","865.0000","886.4500","873.8444","4988409","0.0000","1.0000"
"2015-08-27","896.0000","905.8500","880.0000","902.0000","889.1733","5115937","0.0000","1.0000"
"2015-08-26","892.9000","900.3500","868.6000","872.9000","860.4871","3455259","0.0000","1.0000"
"2015-08-25","915.8500","921.6500","850.0000","890.6000","877.9354","5366573","0.0000","1.0000"
"2015-08-24","909.0000","940.0000","875.2000","891.1000","878.4283","6095598","0.0000","1.0000"
"2015-08-21","933.0000","942.3500","907.5500","937.9000","924.5628","4481821","0.0000","1.0000"
"2015-08-20","946.0000","966.0000","931.7000","936.6500","923.3306","7479776","0.0000","1.0000"
"2015-08-19","897.0000","930.0000","896.2500","927.7500","914.5571","5294282","0.0000","1.0000"
"2015-08-18","907.1500","915.0000","885.7500","889.7500","877.0975","1790875","0.0000","1.0000"
"2015-08-17","909.0000","918.0000","889.6000","906.2000","893.3135","2930882","0.0000","1.0000"
"2015-08-14","888.0000","914.7000","887.6000","897.7000","884.9344","4606523","0.0000","1.0000"
"2015-08-13","868.9000","888.0000","840.0000","879.0500","866.5496","2580690","0.0000","1.0000"
"2015-08-12","847.9500","884.9000","847.0000","866.1500","853.8331","5281162","0.0000","1.0000"
"2015-08-11","843.0000","846.6000","831.3000","841.7500","829.7800","2135240","0.0000","1.0000"
"2015-08-10","854.8000","856.5500","831.0000","840.7000","828.7450","2206976","0.0000","1.0000"
"2015-08-07","855.0000","857.2500","850.0000","851.9500","839.8350","2261385","0.0000","1.0000"
"2015-08-06","845.0000","857.4000","842.1000","845.4000","833.3781","3573927","0.0000","1.0000"
"2015-08-05","833.0000","844.4000","827.1000","841.9000","829.9279","2246991","0.0000","1.0000"
"2015-08-04","834.8000","834.8000","820.0000","830.1000","818.2957","3069438","0.0000","1.0000"
"2015-08-03","822.0000","832.0000","820.0000","830.9500","819.1335","2029186","0.0000","1.0000"
"2015-07-31","819.0000","825.3000","812.0000","822.4000","810.7052","3307416","0.0000","1.0000"
"2015-07-30","835.0000","835.5000","810.2000","814.2500","802.6711","4324642","0.0000","1.0000"
"2015-07-29","823.0000","834.0500","819.6500","829.7500","817.9507","2301293","0.0000","1.0000"
"2015-07-28","825.0000","834.5000","810.0500","820.1500","808.4872","2689656","0.0000","1.0000"
"2015-07-27","833.7000","839.8000","819.1000","823.7000","811.9868","3606126","0.0000","1.0000"
"2015-07-24","829.0000","839.8000","825.3000","836.2000","824.3089","3052640","0.0000","1.0000"
"2015-07-23","839.0000","839.1000","821.5000","828.8500","817.0635","3645770","0.0000","1.0000"
"2015-07-22","811.0000","836.9500","808.1000","834.5500","822.6824","10872729","0.0000","1.0000"
"2015-07-21","853.2000","853.2000","795.2500","805.2500","793.7991","32687596","0.0000","1.0000"
"2015-07-20","952.8500","953.7000","945.0000","948.0000","934.5191","1378923","0.0000","1.0000"
"2015-07-17","948.0000","957.0000","942.6000","947.6500","934.1741","2256640","0.0000","1.0000"
"2015-07-16","934.3000","943.5000","932.0000","941.3500","927.9637","1756860","0.0000","1.0000"
"2015-07-15","921.5000","933.0000","914.5000","929.7500","916.5286","2417317","0.0000","1.0000"
"2015-07-14","915.4000","921.5000","905.5500","919.4000","906.3259","1706366","0.0000","1.0000"
"2015-07-13","909.9000","925.5000","908.0000","915.5000","902.4813","3265149","0.0000","1.0000"
"2015-07-10","881.0000","907.8000","878.9000","901.5500","888.7297","3549894","0.0000","1.0000"
"2015-07-09","871.0000","885.3500","864.2000","872.4000","859.9942","2059496","0.0000","1.0000"
"2015-07-08","883.3000","888.5000","866.9000","871.3000","858.9099","2485149","0.0000","1.0000"
"2015-07-07","879.5000","891.8000","875.0000","885.3500","872.7600","2556817","0.0000","1.0000"
"2015-07-06","862.0500","880.3000","861.5000","878.9000","866.4017","1381867","0.0000","1.0000"
"2015-07-03","874.4000","881.7000","868.7500","871.0000","858.6141","1407939","0.0000","1.0000"
"2015-07-02","882.8000","884.8500","867.5000","871.1000","858.7126","1914607","0.0000","1.0000"
"2015-07-01","881.4500","886.4000","869.6000","873.1000","860.6843","2251368","0.0000","1.0000"
"2015-06-30","854.6500","877.3000","850.6000","874.6000","862.1628","4010634","0.0000","1.0000"
"2015-06-29","852.0000","854.0000","836.3000","849.5500","837.4691","1794757","0.0000","1.0000"
"2015-06-26","869.7000","873.4000","861.0000","867.2000","854.8682","2614534","0.0000","1.0000"
"2015-06-25","870.7500","878.4000","860.8500","866.1000","853.7838","6719110","0.0000","1.0000"
"2015-06-24","859.0000","880.7500","859.0000","871.1000","858.7126","5168452","0.0000","1.0000"
"2015-06-23","859.9500","866.7000","856.0000","857.7000","845.5032","1899146","0.0000","1.0000"
"2015-06-22","850.9000","862.0000","850.1500","856.9000","844.7147","2429207","0.0000","1.0000"
"2015-06-19","861.0000","862.8000","843.2500","845.9500","833.9203","2333016","0.0000","1.0000"
"2015-06-18","847.0000","862.0000","845.0000","856.0500","843.8766","3919775","0.0000","1.0000"
"2015-06-17","846.7000","848.9500","836.5500","843.9000","831.8995","3705966","0.0000","1.0000"
"2015-06-16","841.8000","843.0000","832.5000","840.1000","828.1534","2221962","0.0000","1.0000"
"2015-06-15","816.4000","847.9000","810.1500","837.7000","825.7877","3946889","0.0000","1.0000"
"2015-06-12","824.7500","824.7500","807.2500","813.5500","801.9810","2398615","0.0000","1.0000"
"2015-06-11","828.0000","840.0000","816.0000","819.5500","807.8957","4107146","0.0000","1.0000"
"2015-06-10","811.2000","830.9000","811.2000","823.1000","811.3952","4205596","0.0000","1.0000"
"2015-06-09","824.0000","826.4500","808.5000","810.6500","799.1223","3709907","0.0000","1.0000"
"2015-06-08","850.0000","854.0000","825.5500","829.5500","817.7535","2678221","0.0000","1.0000"
"2015-06-05","831.5500","860.6000","830.0000","847.9000","835.8427","4696506","0.0000","1.0000"
"2015-06-04","835.0000","842.5000","818.6000","831.5500","819.7251","6628714","0.0000","1.0000"
"2015-06-03","861.6000","863.0000","840.5000","842.4000","830.4208","6496553","0.0000","1.0000"
"2015-06-02","887.2000","888.4000","856.8500","860.7500","848.5098","7192196","0.0000","1.0000"
"2015-06-01","915.5500","917.8000","869.1000","877.6500","865.1696","14265602","0.0000","1.0000"
"2015-05-29","964.4500","979.0000","960.0000","966.1000","952.3617","7065774","0.0000","1.0000"
"2015-05-28","973.1000","978.7500","946.5500","954.8000","941.2225","7781595","0.0000","1.0000"
"2015-05-27","996.1000","1004.0000","971.1000","975.5500","961.6774","2738544","0.0000","1.0000"
"2015-05-26","999.9500","1000.0000","982.0000","994.8500","980.7029","2570872","0.0000","1.0000"
"2015-05-25","1003.0000","1010.0000","993.5000","1002.1500","987.8991","2000807","0.0000","1.0000"
"2015-05-22","978.0000","1008.9000","976.7500","1003.7500","989.4764","4813876","0.0000","1.0000"
"2015-05-21","966.1000","986.7000","962.1000","981.2500","967.2963","4649220","0.0000","1.0000"
"2015-05-20","961.4000","969.3500","956.0000","965.3500","951.6224","2163245","0.0000","1.0000"
"2015-05-19","956.9500","978.4500","947.8500","957.0500","943.4404","2047194","0.0000","1.0000"
"2015-05-18","947.4000","960.0000","943.3000","956.9500","943.3418","2137699","0.0000","1.0000"
"2015-05-15","927.4000","952.0000","926.2500","946.3500","932.8926","2563043","0.0000","1.0000"
"2015-05-14","952.8000","953.2000","939.0000","944.4000","930.9703","2701006","0.0000","1.0000"
"2015-05-13","952.9000","962.9500","942.6500","954.0500","940.4830","2584318","0.0000","1.0000"
"2015-05-12","962.2500","965.4000","943.0000","949.6500","936.1457","4197503","0.0000","1.0000"
"2015-05-11","950.5000","968.4500","948.8000","964.4000","950.6860","5241168","0.0000","1.0000"
"2015-05-08","933.3500","946.2500","920.1000","940.2500","926.8793","4998817","0.0000","1.0000"
"2015-05-07","933.0000","936.0000","920.0500","927.9000","914.7050","3690081","0.0000","1.0000"
"2015-05-06","957.5500","957.7000","925.0000","937.1500","923.8235","5151640","0.0000","1.0000"
"2015-05-05","954.9000","960.0000","950.0500","958.4500","944.8206","4329997","0.0000","1.0000"
"2015-05-04","949.0000","957.2500","942.0500","947.7500","934.2726","7780934","0.0000","1.0000"
"2015-04-30","926.0000","943.9000","921.0000","938.8500","925.4992","16367861","0.0000","1.0000"
"2015-04-29","934.2000","947.0000","929.0000","940.5000","927.1257","7229944","0.0000","1.0000"
"2015-04-28","922.0000","934.2000","912.2500","924.8500","911.6983","5553353","0.0000","1.0000"
"2015-04-27","951.5000","957.3000","921.8500","926.4000","913.2263","7641311","0.0000","1.0000"
"2015-04-24","946.0000","956.0000","938.2500","947.4000","933.9277","10416821","0.0000","1.0000"
"2015-04-23","980.0000","980.8000","936.0000","942.0000","928.6045","9450660","0.0000","1.0000"
"2015-04-22","963.0000","978.9000","948.0000","967.8000","954.0376","10905987","0.0000","1.0000"
"2015-04-21","951.0000","974.2500","930.0000","952.2000","938.6594","265709391","0.0000","1.0000"
"2015-04-20","1048.0000","1066.9000","1037.8000","1043.8000","1028.9568","2941375","0.0000","1.0000"
"2015-04-17","1090.0000","1105.2000","1028.7500","1037.7500","1022.9929","3749872","0.0000","1.0000"
"2015-04-16","1122.2000","1127.2500","1082.5000","1087.9500","1072.4790","2725037","0.0000","1.0000"
"2015-04-15","1161.4000","1161.4000","1112.3500","1117.3000","1101.4115","3103257","0.0000","1.0000"
"2015-04-13","1120.1000","1157.9000","1112.7000","1150.9500","1134.5830","2036205","0.0000","1.0000"
"2015-04-10","1113.0000","1128.6000","1098.3500","1119.7500","1103.8268","2880186","0.0000","1.0000"
"2015-04-09","1159.9000","1162.3000","1106.0000","1113.4500","1097.6162","3143647","0.0000","1.0000"
"2015-04-08","1161.3500","1173.3000","1137.0500","1150.4500","1134.0902","2732857","0.0000","1.0000"
"2015-04-07","1180.0000","1200.8000","1135.7500","1152.0500","1135.6675","3978093","0.0000","1.0000"
"2015-04-06","1102.7000","1181.0000","1090.0000","1169.3000","1152.6722","4805720","0.0000","1.0000"
"2015-04-01","1023.9000","1094.0000","1018.9500","1081.1500","1065.7758","4104961","0.0000","1.0000"
"2015-03-31","1015.0000","1033.2500","1010.3500","1023.9000","1009.3398","1939047","0.0000","1.0000"
"2015-03-30","1021.1500","1025.7500","1009.0000","1010.8000","996.4261","1613058","0.0000","1.0000"
"2015-03-27","1036.9000","1041.5500","1002.1000","1011.2000","996.8204","1999967","0.0000","1.0000"
"2015-03-26","1052.8000","1053.0000","1020.0000","1027.7000","1013.0857","2974909","0.0000","1.0000"
"2015-03-25","1058.0000","1067.8000","1042.1000","1052.0500","1037.0895","4242685","0.0000","1.0000"
"2015-03-24","1034.0000","1049.8000","1030.0000","1037.1500","1022.4014","2573597","0.0000","1.0000"
"2015-03-23","1036.9000","1045.9500","1013.4000","1024.2500","1009.6848","1972135","0.0000","1.0000"
"2015-03-20","1050.0000","1074.5000","1021.3000","1026.6500","1012.0507","2371025","0.0000","1.0000"
"2015-03-19","1050.0000","1075.0000","1036.2000","1047.7500","1032.8506","2661474","0.0000","1.0000"
"2015-03-18","1043.4000","1048.0000","1031.0000","1044.5000","1029.6469","1489193","0.0000","1.0000"
