"timestamp","open","high","low","close","volume"
"2018-10-17","624.0000","640.7500","582.6500","593.4500","56386980"
"2018-09-28","658.8000","679.3000","614.5000","623.2500","153544601"
"2018-08-31","570.0000","659.4000","548.8500","652.8500","174017332"
"2018-07-31","566.3000","588.8500","530.7000","568.5000","88363021"
"2018-06-29","485.0000","592.0000","470.1500","564.0000","185424597"
"2018-05-31","530.0000","539.3000","435.0000","480.3500","146171089"
"2018-04-30","500.9000","530.9500","496.0500","528.4000","61955554"
"2018-03-28","537.9500","563.0000","492.0000","495.1000","109356715"
"2018-02-28","580.0000","608.9500","511.3000","535.3500","182173464"
"2018-01-31","571.5000","604.6000","560.1000","579.9000","104473476"
"2017-12-29","544.0000","585.6000","499.5000","571.1500","97142150"
"2017-11-30","553.0500","572.3000","498.2000","539.9500","106037065"
"2017-10-31","509.0000","558.7000","500.1500","552.9000","84390911"
"2017-09-29","481.0000","529.4000","466.2000","503.2500","122692381"
"2017-08-31","531.6500","541.9000","432.7000","481.1500","124132571"
"2017-07-31","556.0000","591.5000","528.9000","531.6500","57472080"
"2017-06-30","502.1000","560.9500","502.1000","555.7000","125526414"
"2017-05-31","642.4000","656.9500","492.6500","501.6000","134391745"
"2017-04-28","688.7500","699.8500","632.0500","641.9500","47528438"
"2017-03-31","681.1000","729.0500","671.1000","688.1500","68468651"
"2017-02-28","631.0000","689.5500","618.4000","679.0000","77452472"
"2017-01-31","633.0000","657.4000","627.0000","631.5000","58057306"
"2016-12-30","709.8000","730.9500","608.0000","630.0000","108430165"
"2016-11-30","749.0000","749.0000","571.9000","709.8000","134430006"
"2016-10-28","750.0000","773.0000","732.0000","743.4000","33362226"
"2016-09-30","775.6000","818.5000","732.0000","742.7000","45905328"
"2016-08-31","837.9000","854.9500","746.6000","775.6500","71092470"
"2016-07-29","769.0000","839.8000","762.0500","829.9500","65874944"
"2016-06-30","767.0500","779.3500","710.1500","763.1000","89321547"
"2016-05-31","813.7500","842.0000","756.0000","762.7500","70084277"
"2016-04-29","821.0000","841.1500","797.0000","811.3000","42156971"
"2016-03-31","861.7000","877.1000","770.0000","820.0000","62145474"
"2016-02-29","880.8000","898.4500","802.4500","853.9000","55267503"
"2016-01-29","810.0500","878.0000","764.0000","872.9500","57259844"
"2015-12-31","732.0000","826.0000","721.5000","820.1500","111994680"
"2015-11-30","875.0500","878.1500","704.0000","729.5000","89619548"
"2015-10-30","875.0000","933.9500","873.2500","889.5500","42449974"
"2015-09-30","883.7000","920.8000","815.0000","868.4000","66855692"
"2015-08-31","822.0000","966.0000","820.0000","898.9500","90503055"
"2015-07-31","881.4500","957.0000","795.2500","822.4000","96876260"
"2015-06-30","915.5500","917.8000","807.2500","874.6000","97142504"
"2015-05-29","949.0000","1010.0000","920.0500","966.1000","81207333"
"2015-04-30","1023.9000","1200.8000","912.2500","938.8500","369476538"
"2015-03-31","912.1000","1075.0000","909.4000","1023.9000","53180826"
"2015-02-28","925.0000","965.9500","0.0000","0.0000","35110363"
"2015-01-30","826.5000","939.9500","800.0000","917.7500","37664551"
"2014-12-31","853.9000","856.5000","798.3500","826.5500","42453222"
"2014-11-28","848.0000","932.5000","832.3000","839.7000","48056389"
"2014-10-31","860.0000","868.8000","790.0000","845.4000","34818174"
"2014-09-30","861.0000","878.4000","748.0000","857.2500","68893053"
"2014-08-28","782.1000","875.4500","743.3000","855.2500","32998248"
"2014-07-31","686.5500","800.0000","677.9000","790.9500","44563645"
"2014-06-30","614.0000","689.9000","593.0000","687.9500","48193021"
"2014-05-30","631.6000","641.4000","572.0000","610.6500","56222716"
"2014-04-30","575.0000","643.9500","570.1000","632.8000","65255592"
"2014-03-31","649.0000","653.3500","0.0000","574.7500","57146992"
"2014-02-28","588.2000","647.9000","581.5000","644.7000","36759150"
"2014-01-31","568.2500","617.7000","568.1000","588.7000","43471866"
"2013-12-31","572.0000","601.9000","553.5500","567.4500","36964760"
"2013-11-29","605.0500","623.4000","562.6000","572.0000","31949544"
"2013-10-31","594.7000","651.9000","588.1500","608.8000","35406740"
"2013-09-30","523.7000","601.9000","500.0000","593.3000","38515928"
"2013-08-30","573.0000","576.9000","475.3500","521.2000","45562864"
"2013-07-31","505.7750","581.1000","495.9750","565.3000","42674105"
"2013-06-28","517.0000","523.4250","457.8500","505.7750","51199448"
"2013-05-31","473.6750","542.4000","464.0750","522.0500","54224138"
"2013-04-30","408.0250","492.8500","405.0000","475.5250","36910060"
"2013-03-28","401.0750","424.4000","392.8250","409.4750","36866472"
