"timestamp","open","high","low","close","volume"
"2018-10-05 04:30:00","2765.8000","2780.0000","2765.0000","2780.0000","117"
"2018-10-05 04:25:00","2763.7000","2767.7500","2763.3000","2763.3000","153"
"2018-10-05 04:20:00","2758.7000","2761.0000","2758.7000","2760.0000","63"
"2018-10-05 04:15:00","2759.6001","2760.0000","2759.6001","2760.0000","61"
"2018-10-05 04:10:00","2756.0000","2760.0000","2756.0000","2760.0000","122"
"2018-10-05 04:05:00","2755.4500","2756.5000","2755.4500","2756.0000","34"
"2018-10-05 04:00:00","2756.3501","2756.3501","2753.4500","2756.0000","163"
"2018-10-05 03:55:00","2759.6001","2760.0000","2755.0500","2758.8501","989"
"2018-10-05 03:50:00","2760.5000","2761.3999","2758.3000","2758.3000","236"
"2018-10-05 03:45:00","2759.8999","2765.0000","2757.0000","2765.0000","440"
"2018-10-05 03:40:00","2759.6499","2760.5000","2757.7000","2758.8000","153"
"2018-10-05 03:35:00","2762.8000","2762.8000","2758.2000","2759.1001","126"
"2018-10-05 03:30:00","2755.0000","2760.0500","2755.0000","2760.0500","137"
"2018-10-05 03:25:00","2752.8501","2752.8501","2750.1001","2752.7000","87"
"2018-10-05 03:20:00","2750.0000","2752.1001","2750.0000","2751.1001","91"
"2018-10-05 03:15:00","2745.4500","2751.8000","2745.4500","2751.8000","91"
"2018-10-05 03:10:00","2743.7000","2756.3000","2743.7000","2753.3999","98"
"2018-10-05 03:05:00","2744.5000","2744.5000","2741.2500","2742.5500","134"
"2018-10-05 03:00:00","2740.8999","2745.1499","2740.0000","2745.1499","206"
"2018-10-05 02:55:00","2741.2000","2741.8501","2739.0500","2741.8501","154"
"2018-10-05 02:50:00","2740.0000","2741.5000","2740.0000","2740.0000","24"
"2018-10-05 02:45:00","2740.0000","2745.0000","2740.0000","2740.0000","102"
"2018-10-05 02:40:00","2740.6001","2741.1001","2740.0000","2740.0000","91"
"2018-10-05 02:35:00","2742.2500","2745.0000","2740.1499","2740.1499","195"
"2018-10-05 02:30:00","2740.0000","2742.3999","2739.0000","2739.0000","303"
"2018-10-05 02:25:00","2742.4500","2744.5000","2740.3501","2742.0000","195"
"2018-10-05 02:20:00","2740.0500","2743.0500","2740.0000","2743.0500","340"
"2018-10-05 02:15:00","2740.1499","2741.1499","2740.0000","2740.0000","161"
"2018-10-05 02:10:00","2751.0000","2751.0000","2742.8000","2746.1001","402"
"2018-10-05 02:05:00","2760.0500","2763.8501","2751.0000","2751.0000","269"
"2018-10-05 02:00:00","2750.0000","2763.9500","2750.0000","2763.9500","188"
"2018-10-05 01:55:00","2750.0500","2750.0500","2743.0000","2747.0000","326"
"2018-10-05 01:50:00","2761.1499","2761.1499","2750.0000","2750.0000","177"
"2018-10-05 01:45:00","2776.0000","2776.0000","2761.2000","2761.2000","348"
"2018-10-05 01:40:00","2781.2500","2790.0500","2781.0000","2781.0000","210"
"2018-10-05 01:35:00","2784.2500","2787.3501","2781.0000","2781.0000","118"
"2018-10-05 01:30:00","2777.3501","2794.8501","2777.3501","2787.7000","154"
"2018-10-05 01:25:00","2776.0000","2779.7500","2776.0000","2777.3000","302"
"2018-10-05 01:20:00","2775.0000","2776.0000","2766.0000","2776.0000","120"
"2018-10-05 01:15:00","2756.9500","2782.0000","2756.9500","2782.0000","273"
"2018-10-05 01:10:00","2754.0000","2760.0000","2754.0000","2760.0000","205"
"2018-10-05 01:05:00","2753.6499","2753.7000","2752.0000","2752.0000","164"
"2018-10-05 01:00:00","2761.8000","2761.8000","2751.0000","2754.4500","250"
"2018-10-05 00:55:00","2771.8000","2772.0000","2763.3000","2763.3000","126"
"2018-10-05 00:50:00","2775.3501","2776.1001","2768.0000","2770.3501","170"
"2018-10-05 00:45:00","2760.1001","2770.8999","2760.1001","2769.5500","104"
"2018-10-05 00:40:00","2764.0500","2771.8501","2755.7000","2760.3999","470"
"2018-10-05 00:35:00","2796.0500","2796.0500","2769.9500","2769.9500","210"
"2018-10-05 00:30:00","2800.0000","2810.9500","2795.2000","2795.2000","978"
"2018-10-05 00:25:00","2797.7000","2810.0000","2792.1001","2803.1001","1400"
"2018-10-05 00:20:00","2768.3000","2798.3501","2765.0500","2798.3501","479"
"2018-10-05 00:15:00","2745.5000","2764.9500","2745.5000","2764.9500","299"
"2018-10-05 00:10:00","2787.0000","2787.0000","2741.0000","2747.5000","1076"
"2018-10-05 00:05:00","2790.3999","2795.1499","2787.0000","2787.0000","341"
"2018-10-05 00:00:00","2782.6001","2803.6001","2781.1499","2793.4500","335"
"2018-10-04 23:55:00","2778.3501","2787.4500","2778.3501","2780.1001","298"
"2018-10-04 23:50:00","2760.0000","2790.0000","2760.0000","2783.1001","433"
"2018-10-04 23:45:00","2770.0000","2770.0000","2746.1001","2757.7500","393"
"2018-10-04 05:55:00","2767.1499","2790.0000","2767.1499","2776.2000","1900"
"2018-10-04 05:50:00","2776.8000","2777.0000","2775.2500","2776.7000","1725"
"2018-10-04 05:45:00","2775.4500","2778.3999","2775.4500","2775.4500","602"
"2018-10-04 05:40:00","2775.5500","2778.7500","2775.4500","2775.4500","441"
"2018-10-04 05:35:00","2775.4500","2777.9500","2773.0000","2775.6001","1300"
"2018-10-04 05:30:00","2774.8999","2782.1499","2774.8999","2779.3000","506"
"2018-10-04 05:25:00","2782.0000","2783.8000","2771.0000","2775.1001","346"
"2018-10-04 05:20:00","2784.3999","2800.0000","2784.3999","2784.8501","901"
"2018-10-04 05:15:00","2781.3999","2781.3999","2775.5500","2779.9500","197"
"2018-10-04 05:10:00","2773.3000","2780.0500","2773.3000","2780.0500","425"
"2018-10-04 05:05:00","2783.8999","2783.8999","2773.8000","2773.8000","356"
"2018-10-04 05:00:00","2786.8000","2786.8000","2781.0000","2784.1499","243"
"2018-10-04 04:55:00","2780.0000","2785.6499","2780.0000","2785.6499","464"
"2018-10-04 04:50:00","2780.5000","2780.5000","2775.2500","2775.2500","51"
"2018-10-04 04:45:00","2779.7500","2780.8501","2775.0000","2775.0000","288"
"2018-10-04 04:40:00","2777.0500","2780.0000","2777.0500","2780.0000","164"
"2018-10-04 04:35:00","2774.9500","2780.9500","2774.8999","2780.9500","278"
"2018-10-04 04:30:00","2780.0000","2782.5000","2780.0000","2780.0000","76"
"2018-10-04 04:25:00","2777.1499","2782.3000","2777.1499","2782.3000","214"
"2018-10-04 04:20:00","2773.8501","2777.0000","2773.8501","2776.3999","169"
"2018-10-04 04:15:00","2773.5000","2776.1499","2770.0000","2773.2500","428"
"2018-10-04 04:10:00","2770.9500","2775.3501","2770.0000","2775.3501","702"
"2018-10-04 04:05:00","2772.8501","2773.2500","2770.0000","2771.1499","487"
"2018-10-04 04:00:00","2775.3000","2775.3501","2771.0000","2775.3501","273"
"2018-10-04 03:55:00","2771.7000","2777.3999","2771.7000","2772.0500","358"
"2018-10-04 03:50:00","2765.2000","2776.9500","2765.2000","2776.9500","1034"
"2018-10-04 03:45:00","2771.0500","2771.0500","2770.0000","2770.2000","367"
"2018-10-04 03:40:00","2771.4500","2775.0000","2770.0500","2770.0500","233"
"2018-10-04 03:35:00","2778.0000","2778.5500","2775.0000","2775.0000","313"
"2018-10-04 03:30:00","2773.7500","2780.0000","2773.7500","2778.0000","583"
"2018-10-04 03:25:00","2770.0000","2775.0000","2770.0000","2771.0000","404"
"2018-10-04 03:20:00","2771.0500","2771.0500","2760.0000","2760.0000","686"
"2018-10-04 03:15:00","2769.2500","2772.5000","2765.0000","2768.8000","528"
"2018-10-04 03:10:00","2764.0500","2770.0000","2760.6001","2770.0000","415"
"2018-10-04 03:05:00","2762.5000","2762.5000","2755.5000","2762.0000","130"
"2018-10-04 03:00:00","2759.1001","2759.6001","2754.3999","2759.6001","337"
"2018-10-04 02:55:00","2752.4500","2772.8000","2752.3501","2758.6001","314"
"2018-10-04 02:50:00","2754.0000","2755.0000","2750.0000","2750.0000","145"
"2018-10-04 02:45:00","2740.0500","2749.9500","2739.6001","2749.3999","264"
"2018-10-04 02:40:00","2739.9500","2752.0000","2739.9500","2743.9500","237"
"2018-10-04 02:35:00","2740.0000","2753.9500","2738.0000","2738.0000","265"
"2018-10-04 02:30:00","2741.0000","2742.9500","2735.2000","2740.3501","460"
