"timestamp","open","high","low","close","volume"
"2018-10-17 05:55:00","2883.2500","2887.0000","2862.3000","2862.3000","395"
"2018-10-17 05:50:00","2855.0000","2880.0000","2849.0000","2880.0000","934"
"2018-10-17 05:45:00","2864.0000","2869.5000","2859.9500","2859.9500","308"
"2018-10-17 05:40:00","2859.0000","2872.2000","2855.0000","2872.2000","503"
"2018-10-17 05:35:00","2865.9500","2865.9500","2857.0000","2857.0000","218"
"2018-10-17 05:30:00","2875.5000","2875.5000","2862.9500","2862.9500","220"
"2018-10-17 05:25:00","2871.8999","2879.1499","2870.3000","2879.1499","256"
"2018-10-17 05:20:00","2866.9500","2866.9500","2862.9500","2866.8501","190"
"2018-10-17 05:15:00","2870.2500","2870.3000","2865.0000","2865.0000","132"
"2018-10-17 05:10:00","2859.8999","2876.2000","2859.8999","2871.0000","161"
"2018-10-17 05:05:00","2855.2500","2859.8999","2855.0000","2859.8999","162"
"2018-10-17 05:00:00","2859.8999","2859.8999","2857.6499","2857.6499","56"
"2018-10-17 04:55:00","2855.8000","2859.8501","2855.8000","2856.1001","429"
"2018-10-17 04:50:00","2870.0000","2870.0000","2858.0000","2858.0000","438"
"2018-10-17 04:45:00","2867.3000","2870.0000","2865.3000","2865.3000","155"
"2018-10-17 04:40:00","2867.3501","2868.9500","2866.1001","2866.1001","149"
"2018-10-17 04:35:00","2870.0500","2870.1001","2869.9500","2869.9500","256"
"2018-10-17 04:30:00","2880.9500","2880.9500","2880.9500","2880.9500","97"
"2018-10-17 04:25:00","2895.0000","2895.0000","2890.0000","2890.0000","86"
"2018-10-17 04:20:00","2885.0000","2895.8999","2885.0000","2895.8999","71"
"2018-10-17 04:10:00","2880.9500","2885.1499","2880.9500","2885.1499","109"
"2018-10-17 04:05:00","2895.0000","2895.0000","2888.0000","2888.0000","103"
"2018-10-17 04:00:00","2895.0000","2895.0000","2895.0000","2895.0000","66"
"2018-10-17 03:55:00","2893.8999","2893.8999","2893.8999","2893.8999","45"
"2018-10-17 03:50:00","2883.6001","2890.9500","2883.6001","2890.9500","23"
"2018-10-17 03:45:00","2890.9500","2890.9500","2890.9500","2890.9500","17"
"2018-10-17 03:40:00","2889.5500","2889.5500","2889.5500","2889.5500","1"
"2018-10-17 03:35:00","2883.0000","2883.0000","2883.0000","2883.0000","51"
"2018-10-17 03:30:00","2896.0000","2896.0000","2895.9500","2895.9500","21"
"2018-10-17 03:25:00","2890.0000","2893.0000","2890.0000","2893.0000","21"
"2018-10-17 03:20:00","2888.0000","2890.0000","2888.0000","2889.0000","53"
"2018-10-17 03:15:00","2885.0000","2885.0000","2881.0000","2881.0000","28"
"2018-10-17 03:10:00","2893.8501","2896.0000","2885.0000","2885.0000","134"
"2018-10-17 03:05:00","2896.1499","2896.8000","2896.1499","2896.8000","55"
"2018-10-17 03:00:00","2896.8501","2896.8501","2896.8501","2896.8501","9"
"2018-10-17 02:55:00","2893.8999","2896.8501","2893.8999","2896.8501","40"
"2018-10-17 02:50:00","2890.0000","2890.1001","2890.0000","2890.1001","34"
"2018-10-17 02:45:00","2885.0000","2889.8000","2885.0000","2889.8000","24"
"2018-10-17 02:40:00","2890.0000","2890.0000","2890.0000","2890.0000","17"
"2018-10-17 02:35:00","2881.0000","2890.0000","2881.0000","2890.0000","147"
"2018-10-17 02:30:00","2879.9500","2887.5500","2879.9500","2887.5500","134"
"2018-10-17 02:25:00","2876.1499","2876.1499","2876.1499","2876.1499","52"
"2018-10-17 02:20:00","2874.0000","2878.1001","2870.2000","2870.2000","75"
"2018-10-17 02:15:00","2880.0500","2880.0500","2878.0500","2878.0500","76"
"2018-10-17 02:10:00","2880.0500","2880.0500","2880.0500","2880.0500","57"
"2018-10-17 02:05:00","2890.0000","2890.0000","2880.0500","2880.0500","152"
"2018-10-17 02:00:00","2890.0000","2890.0000","2890.0000","2890.0000","60"
"2018-10-17 01:55:00","2890.0000","2896.8501","2890.0000","2896.8501","72"
"2018-10-17 01:50:00","2896.7500","2896.7500","2896.0000","2896.0000","17"
"2018-10-17 01:45:00","2890.0000","2896.7500","2890.0000","2896.7500","99"
"2018-10-17 01:40:00","2895.0000","2895.0000","2890.0500","2890.3501","76"
"2018-10-17 01:35:00","2899.0000","2899.3501","2899.0000","2899.3501","20"
"2018-10-17 01:30:00","2899.0000","2899.0000","2895.0000","2895.0000","81"
"2018-10-17 01:25:00","2900.0000","2900.0000","2899.5000","2899.5000","177"
"2018-10-17 01:20:00","2900.0000","2900.0000","2900.0000","2900.0000","25"
"2018-10-17 01:15:00","2896.3000","2900.0000","2895.8999","2895.8999","181"
"2018-10-17 01:10:00","2899.3999","2899.3999","2898.9500","2899.3000","539"
"2018-10-17 01:05:00","2891.0500","2899.6499","2891.0500","2892.0500","224"
"2018-10-17 01:00:00","2893.8000","2893.8000","2893.8000","2893.8000","15"
"2018-10-17 00:55:00","2893.8999","2893.8999","2891.0000","2891.0000","77"
"2018-10-17 00:50:00","2884.5000","2893.0000","2884.5000","2890.0000","490"
"2018-10-17 00:45:00","2882.1001","2884.4500","2882.1001","2884.4500","21"
"2018-10-17 00:40:00","2880.0000","2880.0000","2880.0000","2880.0000","17"
"2018-10-17 00:35:00","2873.7000","2880.0000","2873.7000","2880.0000","69"
"2018-10-17 00:30:00","2876.1001","2876.1001","2873.9500","2873.9500","339"
"2018-10-17 00:25:00","2876.7000","2876.7000","2876.1001","2876.1001","49"
"2018-10-17 00:20:00","2890.1001","2890.1001","2879.2500","2879.2500","121"
"2018-10-17 00:15:00","2891.0000","2895.8999","2891.0000","2895.0000","174"
"2018-10-17 00:10:00","2880.0000","2885.0000","2879.9500","2885.0000","84"
"2018-10-17 00:05:00","2887.1001","2899.0000","2887.1001","2892.0000","459"
"2018-10-17 00:00:00","2880.0000","2880.0000","2873.5000","2879.0000","330"
"2018-10-16 23:55:00","2900.0000","2900.0000","2880.1499","2880.1499","638"
"2018-10-16 23:50:00","2918.7500","2918.7500","2901.0500","2903.0500","540"
"2018-10-16 23:45:00","2922.0000","2932.8999","2920.0000","2920.0000","220"
"2018-10-16 05:55:00","2892.4500","2895.8000","2890.0000","2895.8000","661"
"2018-10-16 05:50:00","2894.3501","2899.8999","2891.0000","2895.3000","380"
"2018-10-16 05:45:00","2901.0000","2901.0000","2890.3999","2890.3999","963"
"2018-10-16 05:40:00","2893.0000","2900.0000","2893.0000","2898.9500","873"
"2018-10-16 05:35:00","2886.2500","2899.8999","2885.3000","2893.6001","990"
"2018-10-16 05:30:00","2883.0000","2888.1001","2883.0000","2888.0000","168"
"2018-10-16 05:25:00","2880.0500","2882.3999","2880.0500","2882.3999","24"
"2018-10-16 05:20:00","2888.0000","2888.0000","2876.1499","2880.0000","407"
"2018-10-16 05:15:00","2887.7500","2887.7500","2884.0500","2884.0500","76"
"2018-10-16 05:10:00","2890.0000","2895.0000","2885.2500","2885.2500","353"
"2018-10-16 05:05:00","2878.6499","2893.0000","2873.0000","2884.5500","297"
"2018-10-16 05:00:00","2878.0000","2879.8501","2875.5000","2879.8501","37"
"2018-10-16 04:55:00","2894.5000","2894.5000","2879.4500","2883.2000","249"
"2018-10-16 04:50:00","2860.2000","2877.0000","2860.2000","2877.0000","179"
"2018-10-16 04:45:00","2869.0500","2869.0500","2861.6499","2861.6499","55"
"2018-10-16 04:40:00","2867.0500","2873.2000","2867.0500","2873.0000","60"
"2018-10-16 04:35:00","2879.0000","2879.0000","2870.0000","2870.0000","109"
"2018-10-16 04:30:00","2880.0000","2880.0000","2879.1499","2879.8999","135"
"2018-10-16 04:25:00","2860.7000","2880.0000","2860.7000","2876.0000","356"
"2018-10-16 04:20:00","2862.7000","2862.7000","2860.0000","2860.0000","49"
"2018-10-16 04:15:00","2863.0500","2863.0500","2860.3501","2860.3501","33"
"2018-10-16 04:10:00","2862.0500","2863.0000","2860.9500","2863.0000","62"
"2018-10-16 04:05:00","2860.3999","2862.0500","2860.3999","2862.0500","48"
"2018-10-16 04:00:00","2860.2500","2865.8000","2860.2500","2865.7500","60"
"2018-10-16 03:55:00","2863.2500","2865.9500","2863.2500","2865.9500","62"
"2018-10-16 03:50:00","2867.2500","2867.2500","2862.1001","2866.2500","37"
