"timestamp","open","high","low","close","adjusted close","volume","dividend amount"
"2018-10-17","2988.0000","2990.0000","2501.0000","2865.0000","2865.0000","335808","0.0000"
"2018-09-28","3668.0000","3788.0000","2824.0000","2986.5000","2986.5000","936458","0.0000"
"2018-08-31","2680.0000","3847.7000","2650.0000","3621.3000","3621.3000","3289825","0.0000"
"2018-07-31","2594.0000","2747.3000","2491.1001","2672.4500","2658.1279","717817","0.0000"
"2018-06-29","2494.0000","2675.0000","2475.6499","2579.5000","2565.6760","513472","0.0000"
"2018-05-31","2280.0000","2549.7500","2235.0000","2491.0500","2477.7002","780341","0.0000"
"2018-04-30","2185.0000","2311.4500","2080.0000","2278.8501","2266.6375","440892","0.0000"
"2018-03-28","2278.0000","2319.0500","2050.0500","2185.2000","2173.4890","286124","0.0000"
"2018-02-28","2314.5000","2369.8000","2075.0000","2272.2000","2260.0229","412584","0.0000"
"2018-01-31","2077.4500","2349.0000","2001.0000","2320.8501","2308.4124","968921","0.0000"
"2017-12-29","1945.0000","2095.0000","1895.0000","2062.9500","2051.8943","500509","0.0000"
"2017-11-30","1732.8000","1999.0000","1732.8000","1924.7000","1914.3851","516201","0.0000"
"2017-10-31","1830.0000","1830.0000","1681.0000","1735.0500","1725.7516","206318","0.0000"
"2017-09-29","1835.0000","1859.0000","1711.9000","1817.3000","1807.5608","248837","0.0000"
"2017-08-31","1780.0000","1840.0000","1752.8500","1818.7500","1809.0031","348412","0.0000"
"2017-07-31","1808.1000","1899.0000","1732.5000","1782.6000","1738.1617","185392","0.0000"
"2017-06-30","1694.5000","1837.0000","1650.0000","1806.9000","1761.8561","354290","0.0000"
"2017-05-31","1750.0000","1787.9500","1642.0000","1666.2500","1624.7123","438221","0.0000"
"2017-04-28","1915.1000","1956.2000","1721.3000","1737.6000","1694.2834","267768","0.0000"
"2017-03-31","1769.0000","1957.0000","1660.0000","1915.2500","1867.5050","804778","0.0000"
"2017-02-28","1770.1000","1800.0000","1709.5000","1759.1500","1715.2964","150050","0.0000"
"2017-01-31","1850.0000","1860.4000","1771.0000","1780.1000","1735.7240","195260","0.0000"
"2016-12-30","1833.1500","1910.0000","1770.0000","1823.9000","1778.4323","202011","0.0000"
"2016-11-30","1864.0000","1870.0000","1656.6000","1833.1500","1787.4517","310099","0.0000"
"2016-10-28","1918.0000","1941.0000","1805.0000","1825.9500","1780.4312","178377","0.0000"
"2016-09-30","1992.1500","2049.5000","1880.0000","1917.9000","1870.0889","264185","0.0000"
"2016-08-31","1998.9500","2029.0000","1875.7000","1992.1500","1942.4879","288619","0.0000"
"2016-07-29","1882.2000","2015.0000","1811.0000","1999.0000","1949.1672","363552","0.0000"
"2016-06-30","1876.6500","1911.0000","1822.5500","1895.3500","1848.1011","273937","0.0000"
"2016-05-31","1745.3000","1899.0000","1725.0000","1892.8000","1830.6434","808742","0.0000"
"2016-04-29","1785.8000","1797.6000","1690.2500","1738.5500","1681.4587","368524","0.0000"
"2016-03-31","1825.0000","1950.0000","1610.1000","1793.3500","1734.4591","1503103","0.0000"
"2016-02-29","2220.0000","2379.8501","1755.0000","1840.3500","1779.9156","217606","0.0000"
"2016-01-29","2358.0000","2411.2500","2132.4500","2236.2500","2162.8149","283057","0.0000"
"2015-12-31","2490.0000","2548.0000","2325.5000","2358.7500","2281.2922","296255","0.0000"
"2015-11-30","2550.0000","2645.0000","2370.3000","2455.0000","2374.3813","486510","0.0000"
"2015-10-30","2445.0000","2597.0000","2362.5000","2547.1001","2463.4573","455319","0.0000"
"2015-09-30","2361.9500","2724.8999","2170.0000","2425.2500","2345.6082","1023545","0.0000"
"2015-08-31","2180.0000","2522.0000","2080.0000","2360.3501","2282.8398","593993","0.0000"
"2015-07-31","2046.1000","2210.0000","1953.7000","2175.8999","2104.4465","540181","0.0000"
"2015-06-30","2198.8501","2212.0000","1605.0000","2018.2000","1939.7646","357783","0.0000"
"2015-05-29","2100.0000","2286.2500","2095.5500","2216.8501","2117.2510","245689","0.0000"
"2015-04-30","2233.0000","2429.6001","1985.0000","2087.9500","1994.1418","337122","0.0000"
"2015-03-31","1990.0000","2251.0000","1969.8000","2230.1499","2129.9534","605374","0.0000"
"2015-02-28","2030.0000","2116.6001","0.0000","0.0000","0.0000","392860","0.0000"
"2015-01-30","2172.0000","2325.0000","1720.0000","2047.3500","1955.3661","502595","0.0000"
"2014-12-31","1755.1000","2184.0000","1741.0000","2154.6001","2057.7976","698225","0.0000"
"2014-11-28","1697.1500","1824.9500","1602.6000","1771.1500","1691.5756","394876","0.0000"
"2014-10-31","1675.0000","1720.0000","1504.3500","1649.1000","1575.0088","209228","0.0000"
"2014-09-30","1430.0000","1825.0000","1401.6000","1663.0500","1588.3320","919204","0.0000"
"2014-08-28","1360.0000","1450.0000","1320.0000","1422.9500","1359.0193","292466","0.0000"
"2014-07-31","1420.5000","1500.0000","1315.0000","1358.2500","1297.2264","371698","0.0000"
"2014-06-30","1230.0000","1450.0000","1207.0000","1419.7500","1355.9633","582109","0.0000"
"2014-05-30","1289.0000","1299.0000","1173.2000","1231.4000","1176.0756","337791","0.0000"
"2014-04-30","1283.0000","1348.6500","1224.0000","1274.7000","1217.4302","497419","0.0000"
"2014-03-31","1140.0000","1299.0000","0.0000","1273.1500","1215.9496","848495","0.0000"
"2014-02-28","1032.8000","1229.0000","1010.0000","1125.3500","1074.7899","802004","0.0000"
"2014-01-31","1150.0000","1175.0000","1032.0500","1042.8500","995.9966","318168","0.0000"
"2013-12-31","1723.0000","1777.7000","1100.0000","1154.1500","1102.2960","1903847","0.0000"
"2013-11-29","1083.9500","1727.9000","1055.0000","1704.0000","1627.4424","2279135","0.0000"
"2013-10-31","1084.9500","1098.0000","1031.0000","1082.7500","1034.1041","123735","0.0000"
"2013-09-30","1049.9500","1137.0000","1003.8000","1085.7500","1036.9694","82249","0.0000"
"2013-08-30","1064.0000","1120.0000","1011.6000","1041.0500","994.2776","65454","0.0000"
"2013-07-31","1090.0000","1098.9500","982.0000","1059.2500","999.9962","165363","0.0000"
"2013-06-28","1055.0000","1118.7500","1031.0500","1084.1500","1023.5033","219684","0.0000"
"2013-05-31","1040.0000","1125.0000","1025.0000","1049.0000","990.3195","162907","0.0000"
"2013-04-30","1066.0000","1088.0000","995.0000","1037.6000","979.5572","59414","0.0000"
"2013-03-28","1059.1500","1130.0000","1000.1000","1060.0500","1000.7514","95008","0.0000"
"2013-02-28","1160.0000","1169.9500","1049.5000","1053.8000","994.8511","54706","0.0000"
"2013-01-31","1197.9500","1299.0000","1130.0000","1152.4500","1087.9824","206259","0.0000"
"2012-12-31","1176.0000","1205.0000","1125.0000","1196.2500","1129.3325","167445","0.0000"
"2012-11-30","1140.0000","1180.0000","0.0000","1163.6000","1098.5088","215609","0.0000"
"2012-10-31","1250.5000","1257.0000","1130.9000","1139.1000","1075.3794","88039","0.0000"
"2012-09-28","1260.0500","1399.4500","0.0000","1251.9500","1181.9165","138474","0.0000"
"2012-08-31","1206.0000","1313.9000","1196.0000","1277.7500","1206.2733","140750","0.0000"
"2012-07-31","1185.0000","1239.4500","1147.3000","1213.6000","1145.7118","119648","0.0000"
"2012-06-29","1100.0500","1240.0000","1085.5000","1195.8500","1117.3088","115297","0.0000"
"2012-05-31","1307.0000","1318.2500","1061.1500","1088.4000","1016.9160","452937","0.0000"
"2012-04-30","1215.0000","1406.9500","1195.0000","1313.0500","1226.8114","285218","0.0000"
"2012-03-30","1230.0000","1261.9500","0.0000","1203.9000","1124.8301","67606","0.0000"
"2012-02-29","1201.0000","1273.0000","1142.3000","1232.7000","1151.7386","124735","0.0000"
"2012-01-31","1081.2500","1278.8000","0.0000","1191.5500","1113.2913","107009","0.0000"
"2011-12-30","1196.0000","1248.0000","1076.2000","1101.0000","1028.6884","100029","0.0000"
"2011-11-30","1328.2000","1360.0000","1165.0000","1171.2000","1094.2777","77638","0.0000"
"2011-10-31","1374.7000","1400.0000","1308.0000","1334.0500","1246.4324","61513","0.0000"
"2011-09-30","1380.0000","1499.9500","1325.6500","1350.6000","1261.8951","46286","0.0000"
"2011-08-30","1578.9000","1579.9000","1310.9500","1383.5000","1292.6345","109970","0.0000"
"2011-07-29","1499.0000","1637.9000","1425.0000","1534.2000","1433.4366","158591","0.0000"
"2011-06-30","1266.0000","1531.9000","1246.6000","1488.8000","1387.2125","193161","0.0000"
"2011-05-31","1374.0000","1384.9000","1214.2500","1260.7000","1174.6766","106964","0.0000"
"2011-04-29","1246.0000","1389.9500","1216.2500","1367.0500","1273.7701","80615","0.0000"
"2011-03-31","1205.0000","1255.0000","1145.1000","1243.9000","1159.0232","56183","0.0000"
