"timestamp","open","high","low","close","volume"
"2018-10-17 05:55:00","2566.2000","2567.8999","2560.1499","2565.0000","15017"
"2018-10-17 05:50:00","2567.7500","2569.9500","2565.0000","2566.8000","12822"
"2018-10-17 05:45:00","2565.2500","2569.5000","2561.5500","2569.5000","15832"
"2018-10-17 05:40:00","2556.5500","2569.8999","2556.5500","2566.0000","13647"
"2018-10-17 05:35:00","2558.7000","2566.0500","2557.0000","2559.8999","8558"
"2018-10-17 05:30:00","2573.4500","2573.4500","2559.8999","2559.8999","7580"
"2018-10-17 05:25:00","2572.2500","2575.7500","2570.0000","2575.7500","5136"
"2018-10-17 05:20:00","2568.7500","2572.0000","2564.0000","2572.0000","5191"
"2018-10-17 05:15:00","2565.8000","2567.8999","2561.5500","2567.5500","4970"
"2018-10-17 05:10:00","2561.2500","2570.6001","2561.2500","2563.6499","6377"
"2018-10-17 05:05:00","2554.7000","2561.7000","2554.3501","2561.2500","7087"
"2018-10-17 05:00:00","2559.0000","2562.0000","2553.0500","2553.0500","4907"
"2018-10-17 04:55:00","2561.7500","2561.8999","2557.0000","2559.8501","3791"
"2018-10-17 04:50:00","2560.8501","2562.8999","2555.0000","2561.7000","5066"
"2018-10-17 04:45:00","2564.3501","2564.3501","2560.5500","2561.8501","2616"
"2018-10-17 04:40:00","2561.8999","2565.8000","2559.0500","2565.8000","6211"
"2018-10-17 04:35:00","2566.2000","2566.7000","2560.0000","2560.0000","4635"
"2018-10-17 04:30:00","2567.8501","2570.1001","2566.0000","2566.8000","4169"
"2018-10-17 04:25:00","2572.0000","2572.8501","2567.0000","2568.7000","2383"
"2018-10-17 04:20:00","2574.6001","2574.6001","2570.8000","2571.7000","1553"
"2018-10-17 04:15:00","2571.0000","2576.9500","2571.0000","2572.9500","7986"
"2018-10-17 04:10:00","2569.5000","2572.8999","2568.0000","2571.6001","4540"
"2018-10-17 04:05:00","2565.8000","2570.5500","2565.8000","2569.2000","3371"
"2018-10-17 04:00:00","2558.3999","2568.0000","2558.1499","2566.5500","7298"
"2018-10-17 03:55:00","2562.0000","2563.0000","2553.8501","2561.3999","14697"
"2018-10-17 03:50:00","2571.5000","2572.4500","2562.3000","2564.8999","14958"
"2018-10-17 03:45:00","2569.8999","2571.5000","2569.3501","2570.0000","3973"
"2018-10-17 03:40:00","2574.5500","2578.5500","2570.0000","2572.3501","19538"
"2018-10-17 03:35:00","2578.7000","2580.8501","2578.0000","2578.0000","1861"
"2018-10-17 03:30:00","2583.0000","2584.0000","2577.4500","2578.9500","3176"
"2018-10-17 03:25:00","2585.1001","2589.8999","2583.7000","2583.7000","6233"
